chrBase	chr	base	strand	coverage	freqC	freqT
chr21.47399265	chr21	47399265	F	34	50.00	50.00
chr21.47399267	chr21	47399267	F	35	82.86	17.14
chr21.47399303	chr21	47399303	F	69	0.00	100.00
chr21.47399306	chr21	47399306	F	63	84.13	15.87
chr21.47399317	chr21	47399317	F	62	0.00	100.00
chr21.47399334	chr21	47399334	F	61	57.38	42.62
chr21.47399337	chr21	47399337	F	63	77.78	22.22
chr21.47399348	chr21	47399348	F	34	50.00	50.00
chr21.47399350	chr21	47399350	F	33	63.64	36.36
chr21.47399362	chr21	47399362	F	33	0.00	100.00
chr21.47399261	chr21	47399261	R	22	0.00	100.00
chr21.47399266	chr21	47399266	R	23	0.00	100.00
chr21.47399268	chr21	47399268	R	22	68.18	31.82
chr21.47399304	chr21	47399304	R	47	0.00	100.00
chr21.47399307	chr21	47399307	R	39	76.92	23.08
chr21.47399318	chr21	47399318	R	41	58.54	41.46
chr21.47399335	chr21	47399335	R	43	0.00	100.00
chr21.47399338	chr21	47399338	R	39	25.64	74.36
chr21.47399349	chr21	47399349	R	24	54.17	45.83
chr21.47399351	chr21	47399351	R	24	62.50	37.50
chr21.47399363	chr21	47399363	R	24	83.33	16.67
chr21.47399369	chr21	47399369	R	24	45.83	54.17
chr21.47401911	chr21	47401911	F	15	40.00	60.00
chr21.47401927	chr21	47401927	F	14	85.71	14.29
chr21.47401929	chr21	47401929	F	14	0.00	100.00
chr21.47401944	chr21	47401944	F	28	42.86	57.14
chr21.47401946	chr21	47401946	F	26	0.00	100.00
chr21.47401992	chr21	47401992	F	26	65.38	34.62
chr21.47401996	chr21	47401996	F	26	57.69	42.31
chr21.47402001	chr21	47402001	F	23	52.17	47.83
chr21.47402010	chr21	47402010	F	27	0.00	100.00
chr21.47402341	chr21	47402341	F	13	0.00	100.00
chr21.47402354	chr21	47402354	F	13	15.38	84.62
chr21.47402388	chr21	47402388	F	12	100.00	0.00
chr21.47401928	chr21	47401928	R	12	75.00	25.00
chr21.47401930	chr21	47401930	R	22	81.82	18.18
chr21.47401945	chr21	47401945	R	20	40.00	60.00
chr21.47401947	chr21	47401947	R	21	57.14	42.86
chr21.47401993	chr21	47401993	R	23	0.00	100.00
chr21.47401997	chr21	47401997	R	21	0.00	100.00
chr21.47402002	chr21	47402002	R	21	61.90	38.10
chr21.47402011	chr21	47402011	R	12	75.00	25.00
chr21.47402029	chr21	47402029	R	12	83.33	16.67
chr21.47403265	chr21	47403265	F	45	60.00	40.00
chr21.47403282	chr21	47403282	F	80	86.25	13.75
chr21.47403304	chr21	47403304	F	88	85.23	14.77
chr21.47403327	chr21	47403327	F	90	0.00	100.00
chr21.47403346	chr21	47403346	F	91	0.00	100.00
chr21.47403466	chr21	47403466	F	16	0.00	100.00
chr21.47403499	chr21	47403499	F	15	53.33	46.67
chr21.47403558	chr21	47403558	F	29	0.00	100.00
chr21.47403562	chr21	47403562	F	27	0.00	100.00
chr21.47403283	chr21	47403283	R	95	51.58	48.42
chr21.47403305	chr21	47403305	R	104	44.23	55.77
chr21.47403328	chr21	47403328	R	96	65.62	34.38
chr21.47403347	chr21	47403347	R	95	65.26	34.74
chr21.47403377	chr21	47403377	R	58	0.00	100.00
chr21.47403426	chr21	47403426	R	10	60.00	40.00
chr21.47403500	chr21	47403500	R	27	70.37	29.63
chr21.47403559	chr21	47403559	R	49	87.76	12.24
chr21.47403563	chr21	47403563	R	46	0.00	100.00
chr21.47403601	chr21	47403601	R	26	80.77	19.23
chr21.47403873	chr21	47403873	F	14	0.00	100.00
chr21.47403979	chr21	47403979	F	14	64.29	35.71
chr21.47403984	chr21	47403984	F	15	40.00	60.00
chr21.47403991	chr21	47403991	F	15	86.67	13.33
chr21.47404008	chr21	47404008	F	13	76.92	23.08
chr21.47403980	chr21	47403980	R	14	78.57	21.43
chr21.47403985	chr21	47403985	R	13	69.23	30.77
chr21.47403992	chr21	47403992	R	12	0.00	100.00
chr21.47404009	chr21	47404009	R	14	85.71	14.29
chr21.47404034	chr21	47404034	R	14	50.00	50.00
chr21.47405336	chr21	47405336	F	17	94.12	5.88
chr21.47405374	chr21	47405374	F	17	0.00	100.00
chr21.47405442	chr21	47405442	F	12	58.33	41.67
chr21.47405451	chr21	47405451	F	17	0.00	100.00
chr21.47405459	chr21	47405459	F	14	57.14	42.86
chr21.47405514	chr21	47405514	F	16	100.00	0.00
chr21.47405523	chr21	47405523	F	15	100.00	0.00
chr21.47405532	chr21	47405532	F	39	87.18	12.82
chr21.47405551	chr21	47405551	F	41	90.24	9.76
chr21.47405578	chr21	47405578	F	39	100.00	0.00
chr21.47405607	chr21	47405607	F	79	75.95	24.05
chr21.47405630	chr21	47405630	F	48	100.00	0.00
chr21.47405635	chr21	47405635	F	42	85.71	14.29
chr21.47405661	chr21	47405661	F	38	100.00	0.00
chr21.47405667	chr21	47405667	F	42	50.00	50.00
chr21.47405375	chr21	47405375	R	14	100.00	0.00
chr21.47405443	chr21	47405443	R	14	100.00	0.00
chr21.47405452	chr21	47405452	R	11	100.00	0.00
chr21.47405460	chr21	47405460	R	12	100.00	0.00
chr21.47405515	chr21	47405515	R	15	86.67	13.33
chr21.47405524	chr21	47405524	R	15	100.00	0.00
chr21.47405533	chr21	47405533	R	14	0.00	100.00
chr21.47405552	chr21	47405552	R	32	100.00	0.00
chr21.47405579	chr21	47405579	R	28	96.43	3.57
chr21.47405608	chr21	47405608	R	53	92.45	7.55
chr21.47405631	chr21	47405631	R	34	70.59	29.41
chr21.47405636	chr21	47405636	R	30	100.00	0.00
chr21.47405662	chr21	47405662	R	31	87.10	12.90
chr21.47405668	chr21	47405668	R	32	78.12	21.88
chr21.47405690	chr21	47405690	R	32	96.88	3.12
chr21.47406618	chr21	47406618	F	16	87.50	12.50
chr21.47406647	chr21	47406647	F	16	62.50	37.50
chr21.47406662	chr21	47406662	F	14	35.71	64.29
chr21.47406712	chr21	47406712	F	25	64.00	36.00
chr21.47406763	chr21	47406763	F	23	82.61	17.39
chr21.47406800	chr21	47406800	F	23	100.00	0.00
chr21.47406806	chr21	47406806	F	36	66.67	33.33
chr21.47406810	chr21	47406810	F	23	73.91	26.09
chr21.47406862	chr21	47406862	F	25	84.00	16.00
chr21.47406864	chr21	47406864	F	24	91.67	8.33
chr21.47406878	chr21	47406878	F	24	66.67	33.33
chr21.47406883	chr21	47406883	F	24	0.00	100.00
chr21.47406892	chr21	47406892	F	25	100.00	0.00
chr21.47406897	chr21	47406897	F	10	0.00	100.00
chr21.47406648	chr21	47406648	R	13	100.00	0.00
chr21.47406663	chr21	47406663	R	22	0.00	100.00
chr21.47406676	chr21	47406676	R	17	88.24	11.76
chr21.47406690	chr21	47406690	R	17	76.47	23.53
chr21.47406713	chr21	47406713	R	39	43.59	56.41
chr21.47406764	chr21	47406764	R	51	96.08	3.92
chr21.47406801	chr21	47406801	R	47	93.62	6.38
chr21.47406807	chr21	47406807	R	55	63.64	36.36
chr21.47406811	chr21	47406811	R	14	100.00	0.00
chr21.47406863	chr21	47406863	R	14	100.00	0.00
chr21.47406865	chr21	47406865	R	13	69.23	30.77
chr21.47406879	chr21	47406879	R	14	100.00	0.00
chr21.47406884	chr21	47406884	R	12	66.67	33.33
chr21.47406893	chr21	47406893	R	13	69.23	30.77
chr21.47406898	chr21	47406898	R	12	0.00	100.00
chr21.47409042	chr21	47409042	F	16	93.75	6.25
chr21.47409095	chr21	47409095	F	18	100.00	0.00
chr21.47409102	chr21	47409102	F	17	88.24	11.76
chr21.47409113	chr21	47409113	F	17	0.00	100.00
chr21.47409123	chr21	47409123	F	12	0.00	100.00
chr21.47409488	chr21	47409488	F	49	0.00	100.00
chr21.47409530	chr21	47409530	F	46	39.13	60.87
chr21.47409539	chr21	47409539	F	21	66.67	33.33
chr21.47409570	chr21	47409570	F	21	66.67	33.33
chr21.47409591	chr21	47409591	F	20	100.00	0.00
chr21.47409597	chr21	47409597	F	23	47.83	52.17
chr21.47409652	chr21	47409652	F	11	100.00	0.00
chr21.47409681	chr21	47409681	F	19	89.47	10.53
chr21.47409705	chr21	47409705	F	11	100.00	0.00
chr21.47409711	chr21	47409711	F	10	80.00	20.00
chr21.47409730	chr21	47409730	F	12	66.67	33.33
chr21.47409750	chr21	47409750	F	12	91.67	8.33
chr21.47409826	chr21	47409826	F	13	84.62	15.38
chr21.47409829	chr21	47409829	F	14	85.71	14.29
chr21.47409096	chr21	47409096	R	17	0.00	100.00
chr21.47409103	chr21	47409103	R	17	88.24	11.76
chr21.47409114	chr21	47409114	R	17	76.47	23.53
chr21.47409124	chr21	47409124	R	16	81.25	18.75
chr21.47409489	chr21	47409489	R	21	0.00	100.00
chr21.47409531	chr21	47409531	R	45	91.11	8.89
chr21.47409653	chr21	47409653	R	15	66.67	33.33
chr21.47409682	chr21	47409682	R	26	92.31	7.69
chr21.47409706	chr21	47409706	R	14	0.00	100.00
chr21.47409712	chr21	47409712	R	15	80.00	20.00
chr21.47409731	chr21	47409731	R	14	71.43	28.57
chr21.47409751	chr21	47409751	R	16	68.75	31.25
chr21.47409763	chr21	47409763	R	16	87.50	12.50
chr21.47409797	chr21	47409797	R	12	50.00	50.00
chr21.47409812	chr21	47409812	R	12	83.33	16.67
chr21.47409827	chr21	47409827	R	19	89.47	10.53
chr21.47409830	chr21	47409830	R	18	100.00	0.00
chr21.47409882	chr21	47409882	R	13	69.23	30.77
chr21.47409923	chr21	47409923	R	13	76.92	23.08
chr21.47410426	chr21	47410426	F	74	82.43	17.57
chr21.47410471	chr21	47410471	F	80	72.50	27.50
chr21.47410481	chr21	47410481	F	76	93.42	6.58
chr21.47410507	chr21	47410507	F	36	0.00	100.00
chr21.47410427	chr21	47410427	R	32	0.00	100.00
chr21.47410472	chr21	47410472	R	65	90.77	9.23
chr21.47410482	chr21	47410482	R	67	94.03	5.97
chr21.47410508	chr21	47410508	R	66	75.76	24.24
chr21.47410777	chr21	47410777	F	10	100.00	0.00
chr21.47411911	chr21	47411911	F	46	80.43	19.57
chr21.47411926	chr21	47411926	F	45	62.22	37.78
chr21.47411941	chr21	47411941	F	46	97.83	2.17
chr21.47411949	chr21	47411949	F	46	82.61	17.39
chr21.47411967	chr21	47411967	F	46	89.13	10.87
chr21.47411983	chr21	47411983	F	43	83.72	16.28
chr21.47412051	chr21	47412051	F	43	0.00	100.00
chr21.47411927	chr21	47411927	R	39	97.44	2.56
chr21.47411942	chr21	47411942	R	37	91.89	8.11
chr21.47411950	chr21	47411950	R	40	82.50	17.50
chr21.47411968	chr21	47411968	R	39	94.87	5.13
chr21.47411984	chr21	47411984	R	36	80.56	19.44
chr21.47412052	chr21	47412052	R	40	0.00	100.00
chr21.47412086	chr21	47412086	R	39	74.36	25.64
chr21.47412126	chr21	47412126	R	10	90.00	10.00
chr21.47412129	chr21	47412129	R	10	80.00	20.00
chr21.47412198	chr21	47412198	R	15	100.00	0.00
chr21.47412250	chr21	47412250	R	10	80.00	20.00
chr21.47412253	chr21	47412253	R	10	70.00	30.00
chr21.47412311	chr21	47412311	R	11	90.91	9.09
chr21.47412337	chr21	47412337	R	11	0.00	100.00
chr21.47412377	chr21	47412377	R	10	90.00	10.00
chr21.47412450	chr21	47412450	R	11	100.00	0.00
chr21.47412511	chr21	47412511	R	11	0.00	100.00
chr21.47412887	chr21	47412887	F	23	100.00	0.00
chr21.47412890	chr21	47412890	F	26	0.00	100.00
chr21.47412934	chr21	47412934	F	23	82.61	17.39
chr21.47412941	chr21	47412941	F	23	0.00	100.00
chr21.47412949	chr21	47412949	F	20	30.00	70.00
chr21.47413325	chr21	47413325	F	28	100.00	0.00
chr21.47413350	chr21	47413350	F	35	100.00	0.00
chr21.47413391	chr21	47413391	F	30	0.00	100.00
chr21.47413415	chr21	47413415	F	32	87.50	12.50
chr21.47413421	chr21	47413421	F	11	36.36	63.64
chr21.47412888	chr21	47412888	R	13	0.00	100.00
chr21.47412891	chr21	47412891	R	25	88.00	12.00
chr21.47412935	chr21	47412935	R	25	88.00	12.00
chr21.47412942	chr21	47412942	R	25	76.00	24.00
chr21.47412950	chr21	47412950	R	23	65.22	34.78
chr21.47413326	chr21	47413326	R	15	0.00	100.00
chr21.47413351	chr21	47413351	R	43	100.00	0.00
chr21.47413392	chr21	47413392	R	46	82.61	17.39
chr21.47413416	chr21	47413416	R	41	92.68	7.32
chr21.47413422	chr21	47413422	R	36	91.67	8.33
chr21.47413792	chr21	47413792	F	29	100.00	0.00
chr21.47413800	chr21	47413800	F	29	100.00	0.00
chr21.47413828	chr21	47413828	F	30	93.33	6.67
chr21.47413836	chr21	47413836	F	27	85.19	14.81
chr21.47413863	chr21	47413863	F	26	30.77	69.23
chr21.47413897	chr21	47413897	F	18	77.78	22.22
chr21.47413900	chr21	47413900	F	22	100.00	0.00
chr21.47413909	chr21	47413909	F	21	0.00	100.00
chr21.47413913	chr21	47413913	F	21	100.00	0.00
chr21.47413920	chr21	47413920	F	18	83.33	16.67
chr21.47413928	chr21	47413928	F	18	0.00	100.00
chr21.47413935	chr21	47413935	F	21	71.43	28.57
chr21.47413956	chr21	47413956	F	21	90.48	9.52
chr21.47413970	chr21	47413970	F	21	80.95	19.05
chr21.47414015	chr21	47414015	F	24	75.00	25.00
chr21.47414021	chr21	47414021	F	62	67.74	32.26
chr21.47414063	chr21	47414063	F	94	91.49	8.51
chr21.47414068	chr21	47414068	F	94	93.62	6.38
chr21.47414094	chr21	47414094	F	99	83.84	16.16
chr21.47414122	chr21	47414122	F	46	84.78	15.22
chr21.47414216	chr21	47414216	F	10	100.00	0.00
chr21.47413793	chr21	47413793	R	12	0.00	100.00
chr21.47413801	chr21	47413801	R	24	87.50	12.50
chr21.47413829	chr21	47413829	R	25	96.00	4.00
chr21.47413837	chr21	47413837	R	25	0.00	100.00
chr21.47413864	chr21	47413864	R	25	0.00	100.00
chr21.47413898	chr21	47413898	R	24	62.50	37.50
chr21.47413901	chr21	47413901	R	27	0.00	100.00
chr21.47413910	chr21	47413910	R	26	76.92	23.08
chr21.47413914	chr21	47413914	R	28	57.14	42.86
chr21.47413921	chr21	47413921	R	27	77.78	22.22
chr21.47413929	chr21	47413929	R	24	100.00	0.00
chr21.47413936	chr21	47413936	R	24	0.00	100.00
chr21.47413957	chr21	47413957	R	25	88.00	12.00
chr21.47413971	chr21	47413971	R	19	57.89	42.11
chr21.47414016	chr21	47414016	R	15	86.67	13.33
chr21.47414022	chr21	47414022	R	14	100.00	0.00
chr21.47414064	chr21	47414064	R	71	0.00	100.00
chr21.47414069	chr21	47414069	R	75	65.33	34.67
chr21.47414095	chr21	47414095	R	78	50.00	50.00
chr21.47414123	chr21	47414123	R	40	70.00	30.00
chr21.47414143	chr21	47414143	R	41	90.24	9.76
chr21.47414217	chr21	47414217	R	12	83.33	16.67
chr21.47414749	chr21	47414749	F	71	88.73	11.27
chr21.47414767	chr21	47414767	F	74	91.89	8.11
chr21.47414789	chr21	47414789	F	70	88.57	11.43
chr21.47414795	chr21	47414795	F	71	90.14	9.86
chr21.47414799	chr21	47414799	F	35	0.00	100.00
chr21.47414750	chr21	47414750	R	26	0.00	100.00
chr21.47414768	chr21	47414768	R	50	84.00	16.00
chr21.47414790	chr21	47414790	R	52	96.15	3.85
chr21.47414796	chr21	47414796	R	51	68.63	31.37
chr21.47414800	chr21	47414800	R	51	94.12	5.88
chr21.47415566	chr21	47415566	F	27	92.59	7.41
chr21.47415679	chr21	47415679	F	14	85.71	14.29
chr21.47415769	chr21	47415769	F	25	100.00	0.00
chr21.47415680	chr21	47415680	R	21	0.00	100.00
chr21.47415770	chr21	47415770	R	33	69.70	30.30
chr21.47415777	chr21	47415777	R	33	87.88	12.12
chr21.47416988	chr21	47416988	F	32	0.00	100.00
chr21.47416999	chr21	47416999	F	31	80.65	19.35
chr21.47417029	chr21	47417029	F	30	0.00	100.00
chr21.47417051	chr21	47417051	F	14	0.00	100.00
chr21.47416989	chr21	47416989	R	16	0.00	100.00
chr21.47417000	chr21	47417000	R	30	93.33	6.67
chr21.47417030	chr21	47417030	R	32	75.00	25.00
chr21.47417052	chr21	47417052	R	29	100.00	0.00
chr21.47417594	chr21	47417594	F	13	0.00	100.00
chr21.47417781	chr21	47417781	F	91	86.81	13.19
chr21.47417791	chr21	47417791	F	94	85.11	14.89
chr21.47417819	chr21	47417819	F	97	95.88	4.12
chr21.47417838	chr21	47417838	F	96	88.54	11.46
chr21.47417843	chr21	47417843	F	94	81.91	18.09
chr21.47417863	chr21	47417863	F	93	65.59	34.41
chr21.47417870	chr21	47417870	F	80	45.00	55.00
chr21.47417886	chr21	47417886	F	37	0.00	100.00
chr21.47417920	chr21	47417920	F	60	46.67	53.33
chr21.47417935	chr21	47417935	F	41	75.61	24.39
chr21.47417948	chr21	47417948	F	40	97.50	2.50
chr21.47417963	chr21	47417963	F	23	8.70	91.30
chr21.47418095	chr21	47418095	F	22	0.00	100.00
chr21.47418133	chr21	47418133	F	26	0.00	100.00
chr21.47418136	chr21	47418136	F	25	100.00	0.00
chr21.47418171	chr21	47418171	F	24	91.67	8.33
chr21.47418188	chr21	47418188	F	23	82.61	17.39
chr21.47418191	chr21	47418191	F	10	0.00	100.00
chr21.47418215	chr21	47418215	F	24	100.00	0.00
chr21.47418241	chr21	47418241	F	23	0.00	100.00
chr21.47418248	chr21	47418248	F	24	100.00	0.00
chr21.47418282	chr21	47418282	F	12	0.00	100.00
chr21.47417595	chr21	47417595	R	13	84.62	15.38
chr21.47417695	chr21	47417695	R	11	0.00	100.00
chr21.47417707	chr21	47417707	R	10	90.00	10.00
chr21.47417719	chr21	47417719	R	11	63.64	36.36
chr21.47417747	chr21	47417747	R	12	16.67	83.33
chr21.47417782	chr21	47417782	R	42	0.00	100.00
chr21.47417792	chr21	47417792	R	95	65.26	34.74
chr21.47417820	chr21	47417820	R	92	81.52	18.48
chr21.47417839	chr21	47417839	R	97	93.81	6.19
chr21.47417844	chr21	47417844	R	95	95.79	4.21
chr21.47417864	chr21	47417864	R	91	89.01	10.99
chr21.47417871	chr21	47417871	R	96	0.00	100.00
chr21.47417887	chr21	47417887	R	20	60.00	40.00
chr21.47417921	chr21	47417921	R	37	54.05	45.95
chr21.47417936	chr21	47417936	R	37	0.00	100.00
chr21.47417949	chr21	47417949	R	38	68.42	31.58
chr21.47417964	chr21	47417964	R	37	56.76	43.24
chr21.47418134	chr21	47418134	R	22	81.82	18.18
chr21.47418137	chr21	47418137	R	26	84.62	15.38
chr21.47418172	chr21	47418172	R	25	100.00	0.00
chr21.47418189	chr21	47418189	R	23	100.00	0.00
chr21.47418192	chr21	47418192	R	23	91.30	8.70
chr21.47418216	chr21	47418216	R	17	0.00	100.00
chr21.47418242	chr21	47418242	R	37	81.08	18.92
chr21.47418249	chr21	47418249	R	37	83.78	16.22
chr21.47418283	chr21	47418283	R	34	79.41	20.59
chr21.47418658	chr21	47418658	F	12	33.33	66.67
chr21.47418800	chr21	47418800	F	10	70.00	30.00
chr21.47418815	chr21	47418815	F	10	80.00	20.00
chr21.47418864	chr21	47418864	F	28	64.29	35.71
chr21.47418870	chr21	47418870	F	29	79.31	20.69
chr21.47418957	chr21	47418957	F	47	89.36	10.64
chr21.47418981	chr21	47418981	F	35	91.43	8.57
chr21.47419003	chr21	47419003	F	36	94.44	5.56
chr21.47419012	chr21	47419012	F	36	100.00	0.00
chr21.47419014	chr21	47419014	F	34	0.00	100.00
chr21.47419024	chr21	47419024	F	40	55.00	45.00
chr21.47419035	chr21	47419035	F	25	0.00	100.00
chr21.47419051	chr21	47419051	F	25	92.00	8.00
chr21.47419072	chr21	47419072	F	24	83.33	16.67
chr21.47419085	chr21	47419085	F	25	84.00	16.00
chr21.47419112	chr21	47419112	F	45	71.11	28.89
chr21.47419120	chr21	47419120	F	32	84.38	15.62
chr21.47419160	chr21	47419160	F	35	42.86	57.14
chr21.47419179	chr21	47419179	F	34	100.00	0.00
chr21.47419182	chr21	47419182	F	32	43.75	56.25
chr21.47419230	chr21	47419230	F	32	87.50	12.50
chr21.47419233	chr21	47419233	F	32	93.75	6.25
chr21.47419255	chr21	47419255	F	29	75.86	24.14
chr21.47419288	chr21	47419288	F	21	90.48	9.52
chr21.47419326	chr21	47419326	F	22	68.18	31.82
chr21.47419343	chr21	47419343	F	22	0.00	100.00
chr21.47419376	chr21	47419376	F	39	76.92	23.08
chr21.47419395	chr21	47419395	F	21	95.24	4.76
chr21.47419421	chr21	47419421	F	21	85.71	14.29
chr21.47419434	chr21	47419434	F	22	95.45	4.55
chr21.47418871	chr21	47418871	R	34	97.06	2.94
chr21.47418958	chr21	47418958	R	56	73.21	26.79
chr21.47418982	chr21	47418982	R	41	63.41	36.59
chr21.47419004	chr21	47419004	R	17	88.24	11.76
chr21.47419013	chr21	47419013	R	18	88.89	11.11
chr21.47419015	chr21	47419015	R	18	0.00	100.00
chr21.47419025	chr21	47419025	R	30	0.00	100.00
chr21.47419036	chr21	47419036	R	33	93.94	6.06
chr21.47419052	chr21	47419052	R	33	0.00	100.00
chr21.47419073	chr21	47419073	R	32	84.38	15.62
chr21.47419086	chr21	47419086	R	35	0.00	100.00
chr21.47419113	chr21	47419113	R	49	0.00	100.00
chr21.47419121	chr21	47419121	R	29	100.00	0.00
chr21.47419161	chr21	47419161	R	29	75.86	24.14
chr21.47419180	chr21	47419180	R	29	58.62	41.38
chr21.47419183	chr21	47419183	R	28	92.86	7.14
chr21.47419231	chr21	47419231	R	22	0.00	100.00
chr21.47419234	chr21	47419234	R	22	0.00	100.00
chr21.47419256	chr21	47419256	R	20	70.00	30.00
chr21.47419289	chr21	47419289	R	12	91.67	8.33
chr21.47419327	chr21	47419327	R	24	70.83	29.17
chr21.47419344	chr21	47419344	R	22	77.27	22.73
chr21.47419377	chr21	47419377	R	39	0.00	100.00
chr21.47419396	chr21	47419396	R	23	86.96	13.04
chr21.47419422	chr21	47419422	R	23	86.96	13.04
chr21.47419435	chr21	47419435	R	24	83.33	16.67
chr21.47419458	chr21	47419458	R	23	0.00	100.00
chr21.47419558	chr21	47419558	R	10	100.00	0.00
chr21.47419565	chr21	47419565	R	10	80.00	20.00
chr21.47419594	chr21	47419594	R	10	90.00	10.00
chr21.47419603	chr21	47419603	R	10	90.00	10.00
chr21.47420719	chr21	47420719	F	26	96.15	3.85
chr21.47420726	chr21	47420726	F	26	100.00	0.00
chr21.47420733	chr21	47420733	F	26	100.00	0.00
chr21.47420785	chr21	47420785	F	48	75.00	25.00
chr21.47420789	chr21	47420789	F	47	95.74	4.26
chr21.47420809	chr21	47420809	F	51	68.63	31.37
chr21.47420847	chr21	47420847	F	11	0.00	100.00
chr21.47420866	chr21	47420866	F	11	100.00	0.00
chr21.47420967	chr21	47420967	F	11	100.00	0.00
chr21.47420984	chr21	47420984	F	11	72.73	27.27
chr21.47420624	chr21	47420624	R	10	60.00	40.00
chr21.47420631	chr21	47420631	R	11	0.00	100.00
chr21.47420633	chr21	47420633	R	13	84.62	15.38
chr21.47420727	chr21	47420727	R	20	90.00	10.00
chr21.47420734	chr21	47420734	R	23	0.00	100.00
chr21.47420786	chr21	47420786	R	43	86.05	13.95
chr21.47420790	chr21	47420790	R	41	92.68	7.32
chr21.47420810	chr21	47420810	R	42	85.71	14.29
chr21.47420848	chr21	47420848	R	23	91.30	8.70
chr21.47420867	chr21	47420867	R	17	76.47	23.53
chr21.47420968	chr21	47420968	R	16	87.50	12.50
chr21.47420985	chr21	47420985	R	17	0.00	100.00
chr21.47420988	chr21	47420988	R	17	0.00	100.00
chr21.47421703	chr21	47421703	F	44	100.00	0.00
chr21.47421740	chr21	47421740	F	44	0.00	100.00
chr21.47421793	chr21	47421793	F	79	94.94	5.06
chr21.47421827	chr21	47421827	F	41	0.00	100.00
chr21.47421845	chr21	47421845	F	43	72.09	27.91
chr21.47421847	chr21	47421847	F	42	83.33	16.67
chr21.47421864	chr21	47421864	F	12	83.33	16.67
chr21.47421877	chr21	47421877	F	18	100.00	0.00
chr21.47421891	chr21	47421891	F	20	100.00	0.00
chr21.47421895	chr21	47421895	F	22	90.91	9.09
chr21.47421897	chr21	47421897	F	20	100.00	0.00
chr21.47421937	chr21	47421937	F	21	100.00	0.00
chr21.47421947	chr21	47421947	F	18	100.00	0.00
chr21.47421741	chr21	47421741	R	30	70.00	30.00
chr21.47421794	chr21	47421794	R	57	100.00	0.00
chr21.47421828	chr21	47421828	R	30	0.00	100.00
chr21.47421846	chr21	47421846	R	31	100.00	0.00
chr21.47421848	chr21	47421848	R	31	96.77	3.23
chr21.47421859	chr21	47421859	R	31	100.00	0.00
chr21.47421878	chr21	47421878	R	22	90.91	9.09
chr21.47421892	chr21	47421892	R	23	100.00	0.00
chr21.47421896	chr21	47421896	R	23	100.00	0.00
chr21.47421898	chr21	47421898	R	17	82.35	17.65
chr21.47421938	chr21	47421938	R	22	90.91	9.09
chr21.47421948	chr21	47421948	R	21	100.00	0.00
chr21.47421963	chr21	47421963	R	12	83.33	16.67
chr21.47422542	chr21	47422542	F	12	100.00	0.00
chr21.47422550	chr21	47422550	F	22	81.82	18.18
chr21.47422608	chr21	47422608	F	23	82.61	17.39
chr21.47422628	chr21	47422628	F	23	82.61	17.39
chr21.47422642	chr21	47422642	F	26	100.00	0.00
chr21.47422660	chr21	47422660	F	28	100.00	0.00
chr21.47422668	chr21	47422668	F	27	92.59	7.41
chr21.47422670	chr21	47422670	F	26	100.00	0.00
chr21.47422672	chr21	47422672	F	28	92.86	7.14
chr21.47422678	chr21	47422678	F	27	0.00	100.00
chr21.47422682	chr21	47422682	F	13	0.00	100.00
chr21.47422955	chr21	47422955	F	29	86.21	13.79
chr21.47422980	chr21	47422980	F	30	100.00	0.00
chr21.47423015	chr21	47423015	F	51	0.00	100.00
chr21.47423074	chr21	47423074	F	28	96.43	3.57
chr21.47423077	chr21	47423077	F	30	100.00	0.00
chr21.47423081	chr21	47423081	F	17	100.00	0.00
chr21.47423088	chr21	47423088	F	17	100.00	0.00
chr21.47423105	chr21	47423105	F	31	90.32	9.68
chr21.47423116	chr21	47423116	F	34	70.59	29.41
chr21.47423133	chr21	47423133	F	31	100.00	0.00
chr21.47423157	chr21	47423157	F	30	90.00	10.00
chr21.47423163	chr21	47423163	F	31	93.55	6.45
chr21.47423187	chr21	47423187	F	10	100.00	0.00
chr21.47423204	chr21	47423204	F	10	80.00	20.00
chr21.47423209	chr21	47423209	F	10	60.00	40.00
chr21.47423233	chr21	47423233	F	10	80.00	20.00
chr21.47423244	chr21	47423244	F	144	95.14	4.86
chr21.47423254	chr21	47423254	F	139	80.58	19.42
chr21.47423282	chr21	47423282	F	147	72.79	27.21
chr21.47423295	chr21	47423295	F	143	73.43	26.57
chr21.47423300	chr21	47423300	F	140	100.00	0.00
chr21.47423308	chr21	47423308	F	144	82.64	17.36
chr21.47423320	chr21	47423320	F	70	0.00	100.00
chr21.47422551	chr21	47422551	R	15	100.00	0.00
chr21.47422609	chr21	47422609	R	14	100.00	0.00
chr21.47422629	chr21	47422629	R	16	100.00	0.00
chr21.47422981	chr21	47422981	R	26	84.62	15.38
chr21.47423016	chr21	47423016	R	49	0.00	100.00
chr21.47423075	chr21	47423075	R	26	88.46	11.54
chr21.47423078	chr21	47423078	R	26	92.31	7.69
chr21.47423082	chr21	47423082	R	25	0.00	100.00
chr21.47423089	chr21	47423089	R	16	100.00	0.00
chr21.47423106	chr21	47423106	R	17	76.47	23.53
chr21.47423117	chr21	47423117	R	15	100.00	0.00
chr21.47423134	chr21	47423134	R	18	0.00	100.00
chr21.47423158	chr21	47423158	R	18	100.00	0.00
chr21.47423164	chr21	47423164	R	16	100.00	0.00
chr21.47423188	chr21	47423188	R	11	63.64	36.36
chr21.47423245	chr21	47423245	R	57	5.26	94.74
chr21.47423255	chr21	47423255	R	119	88.24	11.76
