chrBase	chr	base	strand	coverage	freqC	freqT
chr21.46222909	chr21	46222909	F	27	18.52	81.48
chr21.46222925	chr21	46222925	F	12	100.00	0.00
chr21.46222938	chr21	46222938	F	12	100.00	0.00
chr21.46222819	chr21	46222819	R	21	14.29	85.71
chr21.46222828	chr21	46222828	R	36	94.44	5.56
chr21.46222910	chr21	46222910	R	34	0.00	100.00
chr21.46222926	chr21	46222926	R	12	83.33	16.67
chr21.46222939	chr21	46222939	R	12	100.00	0.00
chr21.46226847	chr21	46226847	F	31	80.65	19.35
chr21.46226858	chr21	46226858	F	30	56.67	43.33
chr21.46226896	chr21	46226896	F	16	6.25	93.75
chr21.46226848	chr21	46226848	R	11	0.00	100.00
chr21.46226859	chr21	46226859	R	20	70.00	30.00
chr21.46226897	chr21	46226897	R	23	100.00	0.00
chr21.46228149	chr21	46228149	F	14	100.00	0.00
chr21.46228153	chr21	46228153	F	14	78.57	21.43
chr21.46228155	chr21	46228155	F	14	0.00	100.00
chr21.46228223	chr21	46228223	F	25	100.00	0.00
chr21.46228254	chr21	46228254	F	14	100.00	0.00
chr21.46228154	chr21	46228154	R	18	83.33	16.67
chr21.46228156	chr21	46228156	R	18	88.89	11.11
chr21.46228224	chr21	46228224	R	34	100.00	0.00
chr21.46228255	chr21	46228255	R	18	72.22	27.78
chr21.46228285	chr21	46228285	R	18	72.22	27.78
chr21.46232830	chr21	46232830	R	10	100.00	0.00
chr21.46234906	chr21	46234906	F	38	55.26	44.74
chr21.46234930	chr21	46234930	F	41	63.41	36.59
chr21.46234963	chr21	46234963	F	19	0.00	100.00
chr21.46234907	chr21	46234907	R	16	0.00	100.00
chr21.46234931	chr21	46234931	R	35	65.71	34.29
chr21.46234964	chr21	46234964	R	36	55.56	44.44
chr21.46235689	chr21	46235689	F	98	56.12	43.88
chr21.46235721	chr21	46235721	F	99	70.71	29.29
chr21.46235767	chr21	46235767	F	90	68.89	31.11
chr21.46235722	chr21	46235722	R	128	47.66	52.34
chr21.46235768	chr21	46235768	R	112	57.14	42.86
chr21.46235897	chr21	46235897	R	136	69.12	30.88
chr21.46237296	chr21	46237296	F	21	0.00	100.00
chr21.46237302	chr21	46237302	F	21	71.43	28.57
chr21.46237304	chr21	46237304	F	21	0.00	100.00
chr21.46237311	chr21	46237311	F	21	0.00	100.00
chr21.46237324	chr21	46237324	F	21	0.00	100.00
chr21.46237360	chr21	46237360	F	34	0.00	100.00
chr21.46237362	chr21	46237362	F	37	86.49	13.51
chr21.46237385	chr21	46237385	F	35	0.00	100.00
chr21.46237395	chr21	46237395	F	32	0.00	100.00
chr21.46237400	chr21	46237400	F	20	0.00	100.00
chr21.46237406	chr21	46237406	F	18	0.00	100.00
chr21.46237414	chr21	46237414	F	19	26.32	73.68
chr21.46237427	chr21	46237427	F	21	38.10	61.90
chr21.46237438	chr21	46237438	F	20	70.00	30.00
chr21.46237490	chr21	46237490	F	14	35.71	64.29
chr21.46237498	chr21	46237498	F	16	0.00	100.00
chr21.46237503	chr21	46237503	F	16	100.00	0.00
chr21.46237520	chr21	46237520	F	16	0.00	100.00
chr21.46237527	chr21	46237527	F	13	84.62	15.38
chr21.46237533	chr21	46237533	F	15	0.00	100.00
chr21.46237536	chr21	46237536	F	16	50.00	50.00
chr21.46237538	chr21	46237538	F	14	0.00	100.00
chr21.46237572	chr21	46237572	F	44	88.64	11.36
chr21.46237576	chr21	46237576	F	44	0.00	100.00
chr21.46237588	chr21	46237588	F	47	65.96	34.04
chr21.46237595	chr21	46237595	F	44	0.00	100.00
chr21.46237597	chr21	46237597	F	45	0.00	100.00
chr21.46237599	chr21	46237599	F	48	0.00	100.00
chr21.46237622	chr21	46237622	F	47	0.00	100.00
chr21.46237626	chr21	46237626	F	44	0.00	100.00
chr21.46237633	chr21	46237633	F	47	74.47	25.53
chr21.46237639	chr21	46237639	F	45	0.00	100.00
chr21.46237651	chr21	46237651	F	47	0.00	100.00
chr21.46237660	chr21	46237660	F	26	0.00	100.00
chr21.46237667	chr21	46237667	F	25	0.00	100.00
chr21.46237669	chr21	46237669	F	24	0.00	100.00
chr21.46237677	chr21	46237677	F	22	63.64	36.36
chr21.46237679	chr21	46237679	F	23	60.87	39.13
chr21.46237684	chr21	46237684	F	25	0.00	100.00
chr21.46237686	chr21	46237686	F	26	0.00	100.00
chr21.46237701	chr21	46237701	F	26	61.54	38.46
chr21.46237712	chr21	46237712	F	45	66.67	33.33
chr21.46237728	chr21	46237728	F	49	51.02	48.98
chr21.46237743	chr21	46237743	F	47	0.00	100.00
chr21.46237753	chr21	46237753	F	26	61.54	38.46
chr21.46237769	chr21	46237769	F	25	0.00	100.00
chr21.46237774	chr21	46237774	F	24	0.00	100.00
chr21.46237776	chr21	46237776	F	23	65.22	34.78
chr21.46237781	chr21	46237781	F	25	0.00	100.00
chr21.46237787	chr21	46237787	F	26	0.00	100.00
chr21.46237798	chr21	46237798	F	25	36.00	64.00
chr21.46238029	chr21	46238029	F	10	60.00	40.00
chr21.46238048	chr21	46238048	F	10	0.00	100.00
chr21.46238056	chr21	46238056	F	10	0.00	100.00
chr21.46238061	chr21	46238061	F	10	0.00	100.00
chr21.46238063	chr21	46238063	F	10	40.00	60.00
chr21.46238093	chr21	46238093	F	22	4.55	95.45
chr21.46238098	chr21	46238098	F	22	0.00	100.00
chr21.46238100	chr21	46238100	F	22	0.00	100.00
chr21.46238110	chr21	46238110	F	21	66.67	33.33
chr21.46238122	chr21	46238122	F	42	66.67	33.33
chr21.46238127	chr21	46238127	F	39	0.00	100.00
chr21.46238132	chr21	46238132	F	42	0.00	100.00
chr21.46238139	chr21	46238139	F	43	74.42	25.58
chr21.46238141	chr21	46238141	F	42	0.00	100.00
chr21.46238143	chr21	46238143	F	41	0.00	100.00
chr21.46238149	chr21	46238149	F	41	0.00	100.00
chr21.46238152	chr21	46238152	F	39	0.00	100.00
chr21.46238156	chr21	46238156	F	39	0.00	100.00
chr21.46238158	chr21	46238158	F	40	0.00	100.00
chr21.46238172	chr21	46238172	F	41	80.49	19.51
chr21.46238182	chr21	46238182	F	37	0.00	100.00
chr21.46238184	chr21	46238184	F	42	0.00	100.00
chr21.46238195	chr21	46238195	F	22	0.00	100.00
chr21.46238201	chr21	46238201	F	22	0.00	100.00
chr21.46238248	chr21	46238248	F	93	0.00	100.00
chr21.46238255	chr21	46238255	F	95	70.53	29.47
chr21.46238274	chr21	46238274	F	92	0.00	100.00
chr21.46238276	chr21	46238276	F	94	65.96	34.04
chr21.46238287	chr21	46238287	F	90	46.67	53.33
chr21.46238290	chr21	46238290	F	46	2.17	97.83
chr21.46238303	chr21	46238303	F	14	78.57	21.43
chr21.46238309	chr21	46238309	F	14	0.00	100.00
chr21.46238312	chr21	46238312	F	14	0.00	100.00
chr21.46238322	chr21	46238322	F	14	35.71	64.29
chr21.46238337	chr21	46238337	F	14	50.00	50.00
chr21.46238351	chr21	46238351	F	14	0.00	100.00
chr21.46238363	chr21	46238363	F	11	72.73	27.27
chr21.46238380	chr21	46238380	F	14	0.00	100.00
chr21.46238382	chr21	46238382	F	13	30.77	69.23
chr21.46238391	chr21	46238391	F	11	0.00	100.00
chr21.46238415	chr21	46238415	F	12	91.67	8.33
chr21.46238419	chr21	46238419	F	12	0.00	100.00
chr21.46238421	chr21	46238421	F	13	0.00	100.00
chr21.46238428	chr21	46238428	F	12	50.00	50.00
chr21.46238430	chr21	46238430	F	11	72.73	27.27
chr21.46238432	chr21	46238432	F	13	0.00	100.00
chr21.46238437	chr21	46238437	F	11	54.55	45.45
chr21.46238454	chr21	46238454	F	10	50.00	50.00
chr21.46238464	chr21	46238464	F	14	0.00	100.00
chr21.46238471	chr21	46238471	F	14	0.00	100.00
chr21.46238482	chr21	46238482	F	11	0.00	100.00
chr21.46238485	chr21	46238485	F	12	91.67	8.33
chr21.46238487	chr21	46238487	F	14	0.00	100.00
chr21.46238710	chr21	46238710	F	15	0.00	100.00
chr21.46238713	chr21	46238713	F	15	93.33	6.67
chr21.46238718	chr21	46238718	F	16	0.00	100.00
chr21.46238727	chr21	46238727	F	16	0.00	100.00
chr21.46238733	chr21	46238733	F	15	73.33	26.67
chr21.46238735	chr21	46238735	F	16	0.00	100.00
chr21.46238742	chr21	46238742	F	15	0.00	100.00
chr21.46238744	chr21	46238744	F	16	0.00	100.00
chr21.46238769	chr21	46238769	F	29	0.00	100.00
chr21.46238777	chr21	46238777	F	28	67.86	32.14
chr21.46238781	chr21	46238781	F	28	0.00	100.00
chr21.46238804	chr21	46238804	F	30	40.00	60.00
chr21.46238809	chr21	46238809	F	34	41.18	58.82
chr21.46238838	chr21	46238838	F	19	42.11	57.89
chr21.46238847	chr21	46238847	F	21	0.00	100.00
chr21.46238859	chr21	46238859	F	21	57.14	42.86
chr21.46238871	chr21	46238871	F	22	54.55	45.45
chr21.46238888	chr21	46238888	F	10	0.00	100.00
chr21.46237303	chr21	46237303	R	27	48.15	51.85
chr21.46237305	chr21	46237305	R	28	0.00	100.00
chr21.46237312	chr21	46237312	R	27	0.00	100.00
chr21.46237325	chr21	46237325	R	27	0.00	100.00
chr21.46237361	chr21	46237361	R	48	45.83	54.17
chr21.46237363	chr21	46237363	R	48	0.00	100.00
chr21.46237386	chr21	46237386	R	48	0.00	100.00
chr21.46237396	chr21	46237396	R	28	60.71	39.29
chr21.46237401	chr21	46237401	R	25	0.00	100.00
chr21.46237407	chr21	46237407	R	28	46.43	53.57
chr21.46237415	chr21	46237415	R	27	0.00	100.00
chr21.46237428	chr21	46237428	R	26	0.00	100.00
chr21.46237439	chr21	46237439	R	27	55.56	44.44
chr21.46237445	chr21	46237445	R	28	0.00	100.00
chr21.46237573	chr21	46237573	R	17	17.65	82.35
chr21.46237577	chr21	46237577	R	25	0.00	100.00
chr21.46237589	chr21	46237589	R	27	0.00	100.00
chr21.46237596	chr21	46237596	R	28	71.43	28.57
chr21.46237598	chr21	46237598	R	27	0.00	100.00
chr21.46237600	chr21	46237600	R	25	52.00	48.00
chr21.46237623	chr21	46237623	R	27	0.00	100.00
chr21.46237627	chr21	46237627	R	26	0.00	100.00
chr21.46237634	chr21	46237634	R	27	0.00	100.00
chr21.46237640	chr21	46237640	R	28	57.14	42.86
chr21.46237652	chr21	46237652	R	25	0.00	100.00
chr21.46237661	chr21	46237661	R	23	0.00	100.00
chr21.46237668	chr21	46237668	R	23	0.00	100.00
chr21.46237670	chr21	46237670	R	22	0.00	100.00
chr21.46237678	chr21	46237678	R	23	65.22	34.78
chr21.46237680	chr21	46237680	R	24	0.00	100.00
chr21.46237685	chr21	46237685	R	24	0.00	100.00
chr21.46237687	chr21	46237687	R	22	36.36	63.64
chr21.46237702	chr21	46237702	R	23	0.00	100.00
chr21.46237713	chr21	46237713	R	43	0.00	100.00
chr21.46237729	chr21	46237729	R	40	0.00	100.00
chr21.46237744	chr21	46237744	R	42	59.52	40.48
chr21.46237754	chr21	46237754	R	20	70.00	30.00
chr21.46237770	chr21	46237770	R	24	83.33	16.67
chr21.46237775	chr21	46237775	R	23	56.52	43.48
chr21.46237777	chr21	46237777	R	24	0.00	100.00
chr21.46237782	chr21	46237782	R	23	4.35	95.65
chr21.46237788	chr21	46237788	R	23	0.00	100.00
chr21.46237799	chr21	46237799	R	22	0.00	100.00
chr21.46237805	chr21	46237805	R	23	52.17	47.83
chr21.46238099	chr21	46238099	R	26	0.00	100.00
chr21.46238101	chr21	46238101	R	25	0.00	100.00
chr21.46238111	chr21	46238111	R	26	0.00	100.00
chr21.46238123	chr21	46238123	R	49	0.00	100.00
chr21.46238128	chr21	46238128	R	41	0.00	100.00
chr21.46238133	chr21	46238133	R	50	0.00	100.00
chr21.46238140	chr21	46238140	R	47	59.57	40.43
chr21.46238142	chr21	46238142	R	49	53.06	46.94
chr21.46238144	chr21	46238144	R	46	80.43	19.57
chr21.46238150	chr21	46238150	R	45	82.22	17.78
chr21.46238153	chr21	46238153	R	45	0.00	100.00
chr21.46238157	chr21	46238157	R	47	0.00	100.00
chr21.46238159	chr21	46238159	R	50	0.00	100.00
chr21.46238173	chr21	46238173	R	47	0.00	100.00
chr21.46238183	chr21	46238183	R	45	77.78	22.22
chr21.46238185	chr21	46238185	R	47	0.00	100.00
chr21.46238196	chr21	46238196	R	26	0.00	100.00
chr21.46238202	chr21	46238202	R	26	76.92	23.08
chr21.46238211	chr21	46238211	R	24	54.17	45.83
chr21.46238249	chr21	46238249	R	43	0.00	100.00
chr21.46238256	chr21	46238256	R	85	45.88	54.12
chr21.46238275	chr21	46238275	R	86	50.00	50.00
chr21.46238277	chr21	46238277	R	88	71.59	28.41
chr21.46238288	chr21	46238288	R	88	0.00	100.00
chr21.46238291	chr21	46238291	R	88	0.00	100.00
chr21.46238310	chr21	46238310	R	12	66.67	33.33
chr21.46238313	chr21	46238313	R	11	0.00	100.00
chr21.46238323	chr21	46238323	R	11	0.00	100.00
chr21.46238338	chr21	46238338	R	12	0.00	100.00
chr21.46238352	chr21	46238352	R	12	75.00	25.00
chr21.46238364	chr21	46238364	R	10	60.00	40.00
chr21.46238383	chr21	46238383	R	12	0.00	100.00
chr21.46238422	chr21	46238422	R	12	0.00	100.00
chr21.46238429	chr21	46238429	R	10	0.00	100.00
chr21.46238431	chr21	46238431	R	12	0.00	100.00
chr21.46238433	chr21	46238433	R	12	0.00	100.00
chr21.46238438	chr21	46238438	R	12	58.33	41.67
chr21.46238455	chr21	46238455	R	11	72.73	27.27
chr21.46238465	chr21	46238465	R	12	66.67	33.33
chr21.46238472	chr21	46238472	R	11	0.00	100.00
chr21.46238483	chr21	46238483	R	12	0.00	100.00
chr21.46238486	chr21	46238486	R	12	0.00	100.00
chr21.46238488	chr21	46238488	R	12	0.00	100.00
chr21.46238510	chr21	46238510	R	12	0.00	100.00
chr21.46238770	chr21	46238770	R	13	0.00	100.00
chr21.46238778	chr21	46238778	R	28	71.43	28.57
chr21.46238782	chr21	46238782	R	27	0.00	100.00
chr21.46238805	chr21	46238805	R	26	73.08	26.92
chr21.46238810	chr21	46238810	R	37	48.65	51.35
chr21.46238839	chr21	46238839	R	19	0.00	100.00
chr21.46238848	chr21	46238848	R	19	52.63	47.37
chr21.46238860	chr21	46238860	R	20	60.00	40.00
chr21.46238872	chr21	46238872	R	18	33.33	66.67
chr21.46238889	chr21	46238889	R	18	0.00	100.00
chr21.46240276	chr21	46240276	F	32	0.00	100.00
chr21.46240288	chr21	46240288	F	33	0.00	100.00
chr21.46240334	chr21	46240334	F	30	0.00	100.00
chr21.46240374	chr21	46240374	F	32	62.50	37.50
chr21.46240379	chr21	46240379	F	29	0.00	100.00
chr21.46240456	chr21	46240456	F	32	78.12	21.88
chr21.46240289	chr21	46240289	R	39	0.00	100.00
chr21.46240335	chr21	46240335	R	38	50.00	50.00
chr21.46240375	chr21	46240375	R	47	38.30	61.70
chr21.46240380	chr21	46240380	R	37	0.00	100.00
chr21.46240457	chr21	46240457	R	41	0.00	100.00
chr21.46240465	chr21	46240465	R	41	90.24	9.76
chr21.46241272	chr21	46241272	F	29	0.00	100.00
chr21.46241388	chr21	46241388	R	37	0.00	100.00
chr21.46244409	chr21	46244409	F	15	26.67	73.33
chr21.46244413	chr21	46244413	F	15	86.67	13.33
chr21.46244421	chr21	46244421	F	15	0.00	100.00
chr21.46244439	chr21	46244439	F	27	0.00	100.00
chr21.46244453	chr21	46244453	F	28	85.71	14.29
chr21.46244460	chr21	46244460	F	28	46.43	53.57
chr21.46244469	chr21	46244469	F	28	0.00	100.00
chr21.46244414	chr21	46244414	R	11	54.55	45.45
chr21.46244422	chr21	46244422	R	10	60.00	40.00
chr21.46244440	chr21	46244440	R	21	0.00	100.00
chr21.46244454	chr21	46244454	R	22	72.73	27.27
chr21.46244461	chr21	46244461	R	22	0.00	100.00
chr21.46244470	chr21	46244470	R	20	85.00	15.00
chr21.46244526	chr21	46244526	R	11	0.00	100.00
chr21.46244900	chr21	46244900	F	19	0.00	100.00
chr21.46244914	chr21	46244914	F	20	70.00	30.00
chr21.46244928	chr21	46244928	F	19	0.00	100.00
chr21.46244755	chr21	46244755	R	10	60.00	40.00
chr21.46252493	chr21	46252493	F	20	90.00	10.00
chr21.46252496	chr21	46252496	F	20	0.00	100.00
chr21.46252566	chr21	46252566	F	38	0.00	100.00
chr21.46252568	chr21	46252568	F	37	0.00	100.00
chr21.46252572	chr21	46252572	F	36	72.22	27.78
chr21.46252583	chr21	46252583	F	37	72.97	27.03
chr21.46252606	chr21	46252606	F	20	80.00	20.00
chr21.46252612	chr21	46252612	F	20	0.00	100.00
chr21.46252497	chr21	46252497	R	21	61.90	38.10
chr21.46252567	chr21	46252567	R	42	54.76	45.24
chr21.46252569	chr21	46252569	R	40	65.00	35.00
chr21.46252573	chr21	46252573	R	38	0.00	100.00
chr21.46252584	chr21	46252584	R	42	0.00	100.00
chr21.46252607	chr21	46252607	R	22	0.00	100.00
chr21.46252613	chr21	46252613	R	22	0.00	100.00
chr21.46252616	chr21	46252616	R	21	0.00	100.00
chr21.46253345	chr21	46253345	F	33	42.42	57.58
chr21.46253353	chr21	46253353	F	37	0.00	100.00
chr21.46253377	chr21	46253377	F	37	0.00	100.00
chr21.46253412	chr21	46253412	F	27	18.52	81.48
chr21.46253453	chr21	46253453	F	13	0.00	100.00
chr21.46253473	chr21	46253473	F	15	40.00	60.00
chr21.46253487	chr21	46253487	F	14	0.00	100.00
chr21.46253494	chr21	46253494	F	15	0.00	100.00
chr21.46253498	chr21	46253498	F	15	0.00	100.00
chr21.46253503	chr21	46253503	F	13	69.23	30.77
chr21.46253346	chr21	46253346	R	20	0.00	100.00
chr21.46253354	chr21	46253354	R	44	0.00	100.00
chr21.46253378	chr21	46253378	R	42	0.00	100.00
chr21.46253413	chr21	46253413	R	44	0.00	100.00
chr21.46253454	chr21	46253454	R	13	0.00	100.00
chr21.46253474	chr21	46253474	R	12	83.33	16.67
chr21.46253488	chr21	46253488	R	11	0.00	100.00
chr21.46253495	chr21	46253495	R	13	0.00	100.00
chr21.46253499	chr21	46253499	R	14	42.86	57.14
chr21.46253504	chr21	46253504	R	13	69.23	30.77
chr21.46254329	chr21	46254329	F	28	64.29	35.71
chr21.46254342	chr21	46254342	F	28	67.86	32.14
chr21.46254362	chr21	46254362	F	25	64.00	36.00
chr21.46254367	chr21	46254367	F	26	80.77	19.23
chr21.46254371	chr21	46254371	F	25	0.00	100.00
chr21.46254419	chr21	46254419	F	23	73.91	26.09
chr21.46254451	chr21	46254451	F	28	0.00	100.00
chr21.46254483	chr21	46254483	F	26	0.00	100.00
chr21.46254343	chr21	46254343	R	29	0.00	100.00
chr21.46254363	chr21	46254363	R	26	69.23	30.77
chr21.46254368	chr21	46254368	R	27	70.37	29.63
chr21.46254372	chr21	46254372	R	28	53.57	46.43
chr21.46254420	chr21	46254420	R	22	0.00	100.00
chr21.46254452	chr21	46254452	R	25	0.00	100.00
chr21.46254484	chr21	46254484	R	27	70.37	29.63
chr21.46254523	chr21	46254523	R	28	78.57	21.43
chr21.46255231	chr21	46255231	F	10	30.00	70.00
chr21.46255277	chr21	46255277	F	10	70.00	30.00
chr21.46255291	chr21	46255291	F	11	100.00	0.00
chr21.46256658	chr21	46256658	F	23	52.17	47.83
chr21.46256673	chr21	46256673	F	24	0.00	100.00
chr21.46256681	chr21	46256681	F	23	0.00	100.00
chr21.46256709	chr21	46256709	F	11	0.00	100.00
chr21.46256659	chr21	46256659	R	13	0.00	100.00
chr21.46256674	chr21	46256674	R	31	45.16	54.84
chr21.46256682	chr21	46256682	R	32	0.00	100.00
chr21.46256710	chr21	46256710	R	32	43.75	56.25
chr21.46256971	chr21	46256971	F	59	0.00	100.00
chr21.46257001	chr21	46257001	F	55	60.00	40.00
chr21.46257012	chr21	46257012	F	60	90.00	10.00
chr21.46257033	chr21	46257033	F	30	0.00	100.00
chr21.46257132	chr21	46257132	F	22	63.64	36.36
chr21.46257161	chr21	46257161	F	21	0.00	100.00
chr21.46257187	chr21	46257187	F	22	68.18	31.82
chr21.46257199	chr21	46257199	F	21	57.14	42.86
chr21.46257228	chr21	46257228	F	31	0.00	100.00
chr21.46257241	chr21	46257241	F	19	0.00	100.00
chr21.46257259	chr21	46257259	F	21	0.00	100.00
chr21.46257268	chr21	46257268	F	20	0.00	100.00
chr21.46256972	chr21	46256972	R	15	0.00	100.00
chr21.46257002	chr21	46257002	R	38	57.89	42.11
chr21.46257013	chr21	46257013	R	37	0.00	100.00
chr21.46257034	chr21	46257034	R	38	0.00	100.00
chr21.46257162	chr21	46257162	R	24	0.00	100.00
chr21.46257188	chr21	46257188	R	22	72.73	27.27
chr21.46257200	chr21	46257200	R	21	33.33	66.67
chr21.46257229	chr21	46257229	R	33	60.61	39.39
chr21.46257242	chr21	46257242	R	24	75.00	25.00
chr21.46257260	chr21	46257260	R	22	0.00	100.00
chr21.46257269	chr21	46257269	R	23	65.22	34.78
chr21.46257303	chr21	46257303	R	23	65.22	34.78
chr21.46257579	chr21	46257579	F	54	55.56	44.44
chr21.46257638	chr21	46257638	F	58	93.10	6.90
chr21.46257648	chr21	46257648	F	27	0.00	100.00
chr21.46257580	chr21	46257580	R	40	0.00	100.00
chr21.46257639	chr21	46257639	R	80	85.00	15.00
chr21.46257649	chr21	46257649	R	80	72.50	27.50
chr21.46260646	chr21	46260646	F	29	62.07	37.93
chr21.46260746	chr21	46260746	F	29	0.00	100.00
chr21.46260751	chr21	46260751	F	55	3.64	96.36
chr21.46260771	chr21	46260771	F	57	0.00	100.00
chr21.46260804	chr21	46260804	F	28	0.00	100.00
chr21.46260747	chr21	46260747	R	23	0.00	100.00
chr21.46260752	chr21	46260752	R	47	0.00	100.00
chr21.46260772	chr21	46260772	R	51	0.00	100.00
chr21.46260805	chr21	46260805	R	50	0.00	100.00
chr21.46264799	chr21	46264799	F	62	0.00	100.00
chr21.46264817	chr21	46264817	F	63	61.90	38.10
chr21.46264819	chr21	46264819	F	58	0.00	100.00
chr21.46264826	chr21	46264826	F	60	0.00	100.00
chr21.46264834	chr21	46264834	F	58	70.69	29.31
chr21.46264849	chr21	46264849	F	61	73.77	26.23
chr21.46264857	chr21	46264857	F	55	0.00	100.00
chr21.46264863	chr21	46264863	F	58	65.52	34.48
chr21.46264989	chr21	46264989	F	60	0.00	100.00
chr21.46264818	chr21	46264818	R	63	49.21	50.79
chr21.46264820	chr21	46264820	R	63	0.00	100.00
chr21.46264827	chr21	46264827	R	64	0.00	100.00
chr21.46264835	chr21	46264835	R	58	68.97	31.03
chr21.46264850	chr21	46264850	R	62	0.00	100.00
chr21.46264858	chr21	46264858	R	59	79.66	20.34
chr21.46264864	chr21	46264864	R	64	71.88	28.12
chr21.46264990	chr21	46264990	R	64	0.00	100.00
chr21.46264998	chr21	46264998	R	66	75.76	24.24
chr21.46265866	chr21	46265866	F	101	0.00	100.00
chr21.46265903	chr21	46265903	F	102	0.00	100.00
chr21.46265915	chr21	46265915	F	48	0.00	100.00
chr21.46265949	chr21	46265949	F	13	53.85	46.15
chr21.46265980	chr21	46265980	F	13	53.85	46.15
chr21.46265987	chr21	46265987	F	13	30.77	69.23
chr21.46266014	chr21	46266014	F	14	85.71	14.29
chr21.46266017	chr21	46266017	F	12	0.00	100.00
chr21.46266030	chr21	46266030	F	148	70.27	29.73
chr21.46266065	chr21	46266065	F	151	74.17	25.83
chr21.46266102	chr21	46266102	F	69	0.00	100.00
chr21.46265798	chr21	46265798	R	10	0.00	100.00
chr21.46265867	chr21	46265867	R	43	11.63	88.37
chr21.46265904	chr21	46265904	R	78	0.00	100.00
chr21.46265916	chr21	46265916	R	78	76.92	23.08
chr21.46265950	chr21	46265950	R	10	40.00	60.00
chr21.46265981	chr21	46265981	R	10	80.00	20.00
chr21.46266031	chr21	46266031	R	101	0.99	99.01
chr21.46266066	chr21	46266066	R	206	0.00	100.00
chr21.46266103	chr21	46266103	R	198	0.00	100.00
chr21.46268551	chr21	46268551	F	68	0.00	100.00
chr21.46268670	chr21	46268670	F	66	80.30	19.70
chr21.46268671	chr21	46268671	R	74	0.00	100.00
chr21.46268686	chr21	46268686	R	75	53.33	46.67
chr21.46273834	chr21	46273834	F	72	54.17	45.83
chr21.46273846	chr21	46273846	F	77	76.62	23.38
chr21.46273917	chr21	46273917	F	72	69.44	30.56
chr21.46273922	chr21	46273922	F	33	0.00	100.00
chr21.46273835	chr21	46273835	R	35	22.86	77.14
chr21.46273847	chr21	46273847	R	54	90.74	9.26
chr21.46273918	chr21	46273918	R	51	92.16	7.84
chr21.46273923	chr21	46273923	R	52	82.69	17.31
chr21.46280811	chr21	46280811	F	57	80.70	19.30
chr21.46280875	chr21	46280875	F	58	91.38	8.62
chr21.46280907	chr21	46280907	F	34	94.12	5.88
chr21.46280963	chr21	46280963	F	59	96.61	3.39
chr21.46280969	chr21	46280969	F	57	100.00	0.00
chr21.46280996	chr21	46280996	F	60	85.00	15.00
chr21.46281006	chr21	46281006	F	61	78.69	21.31
chr21.46281008	chr21	46281008	F	61	78.69	21.31
chr21.46280876	chr21	46280876	R	37	100.00	0.00
chr21.46280908	chr21	46280908	R	19	89.47	10.53
chr21.46280964	chr21	46280964	R	38	94.74	5.26
chr21.46280970	chr21	46280970	R	38	94.74	5.26
chr21.46280997	chr21	46280997	R	38	100.00	0.00
chr21.46281007	chr21	46281007	R	38	0.00	100.00
chr21.46281009	chr21	46281009	R	39	89.74	10.26
chr21.46281013	chr21	46281013	R	37	83.78	16.22
chr21.46281096	chr21	46281096	R	10	100.00	0.00
chr21.46281529	chr21	46281529	F	17	82.35	17.65
chr21.46281594	chr21	46281594	F	32	87.50	12.50
chr21.46281620	chr21	46281620	F	32	62.50	37.50
chr21.46281662	chr21	46281662	F	16	100.00	0.00
chr21.46281683	chr21	46281683	F	17	70.59	29.41
chr21.46281595	chr21	46281595	R	23	91.30	8.70
chr21.46281621	chr21	46281621	R	21	90.48	9.52
chr21.46281663	chr21	46281663	R	13	100.00	0.00
chr21.46281684	chr21	46281684	R	13	61.54	38.46
chr21.46281687	chr21	46281687	R	13	100.00	0.00
chr21.46292587	chr21	46292587	F	31	0.00	100.00
chr21.46292638	chr21	46292638	F	30	0.00	100.00
chr21.46292640	chr21	46292640	F	32	0.00	100.00
chr21.46292672	chr21	46292672	F	13	0.00	100.00
chr21.46292588	chr21	46292588	R	15	0.00	100.00
chr21.46292639	chr21	46292639	R	34	0.00	100.00
chr21.46292641	chr21	46292641	R	34	5.88	94.12
chr21.46292673	chr21	46292673	R	32	0.00	100.00
chr21.46292943	chr21	46292943	F	32	0.00	100.00
chr21.46292947	chr21	46292947	F	33	0.00	100.00
chr21.46292949	chr21	46292949	F	33	0.00	100.00
chr21.46292975	chr21	46292975	F	33	42.42	57.58
chr21.46292979	chr21	46292979	F	34	0.00	100.00
chr21.46292987	chr21	46292987	F	92	0.00	100.00
chr21.46292998	chr21	46292998	F	77	0.00	100.00
chr21.46293010	chr21	46293010	F	80	0.00	100.00
chr21.46293016	chr21	46293016	F	79	0.00	100.00
chr21.46293022	chr21	46293022	F	82	0.00	100.00
chr21.46293025	chr21	46293025	F	80	0.00	100.00
chr21.46293032	chr21	46293032	F	39	0.00	100.00
chr21.46292944	chr21	46292944	R	18	0.00	100.00
chr21.46292948	chr21	46292948	R	32	0.00	100.00
chr21.46292950	chr21	46292950	R	35	0.00	100.00
chr21.46292976	chr21	46292976	R	36	0.00	100.00
chr21.46292980	chr21	46292980	R	35	0.00	100.00
chr21.46292988	chr21	46292988	R	91	0.00	100.00
chr21.46292999	chr21	46292999	R	117	0.00	100.00
chr21.46293011	chr21	46293011	R	116	0.00	100.00
chr21.46293017	chr21	46293017	R	114	0.00	100.00
chr21.46293023	chr21	46293023	R	113	0.00	100.00
chr21.46293026	chr21	46293026	R	118	0.00	100.00
