chrBase	chr	base	strand	coverage	freqC	freqT
chr21.45751725	chr21	45751725	F	23	95.65	4.35
chr21.45751739	chr21	45751739	F	24	95.83	4.17
chr21.45751749	chr21	45751749	F	22	86.36	13.64
chr21.45751636	chr21	45751636	R	25	92.00	8.00
chr21.45751645	chr21	45751645	R	25	92.00	8.00
chr21.45751666	chr21	45751666	R	46	82.61	17.39
chr21.45751699	chr21	45751699	R	46	97.83	2.17
chr21.45751708	chr21	45751708	R	25	100.00	0.00
chr21.45751726	chr21	45751726	R	25	100.00	0.00
chr21.45751740	chr21	45751740	R	28	0.00	100.00
chr21.45751750	chr21	45751750	R	28	89.29	10.71
chr21.45751757	chr21	45751757	R	28	100.00	0.00
chr21.45753806	chr21	45753806	F	44	100.00	0.00
chr21.45753813	chr21	45753813	F	45	88.89	11.11
chr21.45753826	chr21	45753826	F	44	88.64	11.36
chr21.45753855	chr21	45753855	F	43	69.77	30.23
chr21.45753891	chr21	45753891	F	78	75.64	24.36
chr21.45753931	chr21	45753931	F	43	86.05	13.95
chr21.45753814	chr21	45753814	R	42	73.81	26.19
chr21.45753827	chr21	45753827	R	49	51.02	48.98
chr21.45753856	chr21	45753856	R	50	0.00	100.00
chr21.45753892	chr21	45753892	R	92	76.09	23.91
chr21.45753932	chr21	45753932	R	49	0.00	100.00
chr21.45753959	chr21	45753959	R	49	0.00	100.00
chr21.45755497	chr21	45755497	F	11	0.00	100.00
chr21.45755519	chr21	45755519	F	22	68.18	31.82
chr21.45755581	chr21	45755581	F	24	0.00	100.00
chr21.45755596	chr21	45755596	F	21	33.33	66.67
chr21.45755633	chr21	45755633	F	10	50.00	50.00
chr21.45755646	chr21	45755646	F	10	90.00	10.00
chr21.45755776	chr21	45755776	F	10	60.00	40.00
chr21.45755520	chr21	45755520	R	16	0.00	100.00
chr21.45755582	chr21	45755582	R	15	0.00	100.00
chr21.45755634	chr21	45755634	R	22	77.27	22.73
chr21.45755647	chr21	45755647	R	21	80.95	19.05
chr21.45755735	chr21	45755735	R	24	16.67	83.33
chr21.45755737	chr21	45755737	R	23	0.00	100.00
chr21.45755741	chr21	45755741	R	22	63.64	36.36
chr21.45755769	chr21	45755769	R	23	82.61	17.39
chr21.45755777	chr21	45755777	R	23	0.00	100.00
chr21.45755792	chr21	45755792	R	24	0.00	100.00
chr21.45758574	chr21	45758574	F	19	63.16	36.84
chr21.45758596	chr21	45758596	F	19	57.89	42.11
chr21.45758598	chr21	45758598	F	18	0.00	100.00
chr21.45758607	chr21	45758607	F	19	57.89	42.11
chr21.45758610	chr21	45758610	F	19	78.95	21.05
chr21.45758616	chr21	45758616	F	20	80.00	20.00
chr21.45758643	chr21	45758643	F	19	0.00	100.00
chr21.45758649	chr21	45758649	F	19	52.63	47.37
chr21.45758654	chr21	45758654	F	20	0.00	100.00
chr21.45758659	chr21	45758659	F	20	0.00	100.00
chr21.45758664	chr21	45758664	F	10	0.00	100.00
chr21.45758971	chr21	45758971	F	90	53.33	46.67
chr21.45758976	chr21	45758976	F	90	0.00	100.00
chr21.45758980	chr21	45758980	F	92	67.39	32.61
chr21.45758982	chr21	45758982	F	92	0.00	100.00
chr21.45758993	chr21	45758993	F	93	0.00	100.00
chr21.45759016	chr21	45759016	F	94	0.00	100.00
chr21.45759020	chr21	45759020	F	92	0.00	100.00
chr21.45759033	chr21	45759033	F	89	0.00	100.00
chr21.45759046	chr21	45759046	F	47	0.00	100.00
chr21.45759125	chr21	45759125	F	14	71.43	28.57
chr21.45759129	chr21	45759129	F	13	0.00	100.00
chr21.45759136	chr21	45759136	F	14	0.00	100.00
chr21.45759142	chr21	45759142	F	14	0.00	100.00
chr21.45759144	chr21	45759144	F	14	0.00	100.00
chr21.45759147	chr21	45759147	F	12	0.00	100.00
chr21.45759149	chr21	45759149	F	13	0.00	100.00
chr21.45759163	chr21	45759163	F	11	81.82	18.18
chr21.45759170	chr21	45759170	F	13	0.00	100.00
chr21.45759172	chr21	45759172	F	13	46.15	53.85
chr21.45759175	chr21	45759175	F	14	57.14	42.86
chr21.45759184	chr21	45759184	F	13	30.77	69.23
chr21.45759196	chr21	45759196	F	11	0.00	100.00
chr21.45759203	chr21	45759203	F	14	71.43	28.57
chr21.45759236	chr21	45759236	F	11	0.00	100.00
chr21.45759245	chr21	45759245	F	11	81.82	18.18
chr21.45759253	chr21	45759253	F	13	84.62	15.38
chr21.45759256	chr21	45759256	F	12	33.33	66.67
chr21.45759264	chr21	45759264	F	10	0.00	100.00
chr21.45759287	chr21	45759287	F	14	57.14	42.86
chr21.45759289	chr21	45759289	F	13	0.00	100.00
chr21.45759299	chr21	45759299	F	14	0.00	100.00
chr21.45759312	chr21	45759312	F	14	42.86	57.14
chr21.45759314	chr21	45759314	F	14	0.00	100.00
chr21.45759323	chr21	45759323	F	14	0.00	100.00
chr21.45759325	chr21	45759325	F	14	0.00	100.00
chr21.45758972	chr21	45758972	R	58	0.00	100.00
chr21.45758977	chr21	45758977	R	122	1.64	98.36
chr21.45758981	chr21	45758981	R	121	61.98	38.02
chr21.45758983	chr21	45758983	R	125	0.00	100.00
chr21.45758994	chr21	45758994	R	123	0.00	100.00
chr21.45759017	chr21	45759017	R	126	63.49	36.51
chr21.45759021	chr21	45759021	R	121	1.65	98.35
chr21.45759034	chr21	45759034	R	118	66.95	33.05
chr21.45759047	chr21	45759047	R	125	60.00	40.00
chr21.45759065	chr21	45759065	R	20	90.00	10.00
chr21.45759067	chr21	45759067	R	19	100.00	0.00
chr21.45759081	chr21	45759081	R	19	47.37	52.63
chr21.45759085	chr21	45759085	R	20	0.00	100.00
chr21.45759095	chr21	45759095	R	17	64.71	35.29
chr21.45759099	chr21	45759099	R	20	60.00	40.00
chr21.45759130	chr21	45759130	R	14	50.00	50.00
chr21.45759137	chr21	45759137	R	13	61.54	38.46
chr21.45759143	chr21	45759143	R	14	64.29	35.71
chr21.45759145	chr21	45759145	R	13	0.00	100.00
chr21.45759148	chr21	45759148	R	13	0.00	100.00
chr21.45759150	chr21	45759150	R	13	0.00	100.00
chr21.45759164	chr21	45759164	R	11	0.00	100.00
chr21.45759171	chr21	45759171	R	14	57.14	42.86
chr21.45759173	chr21	45759173	R	14	71.43	28.57
chr21.45759176	chr21	45759176	R	12	41.67	58.33
chr21.45759185	chr21	45759185	R	13	69.23	30.77
chr21.45759197	chr21	45759197	R	13	69.23	30.77
chr21.45759204	chr21	45759204	R	12	0.00	100.00
chr21.45759209	chr21	45759209	R	13	38.46	61.54
chr21.45759221	chr21	45759221	R	11	54.55	45.45
chr21.45759246	chr21	45759246	R	12	75.00	25.00
chr21.45759254	chr21	45759254	R	12	83.33	16.67
chr21.45759257	chr21	45759257	R	14	71.43	28.57
chr21.45759265	chr21	45759265	R	14	0.00	100.00
chr21.45759288	chr21	45759288	R	13	0.00	100.00
chr21.45759290	chr21	45759290	R	13	53.85	46.15
chr21.45759300	chr21	45759300	R	14	85.71	14.29
chr21.45759313	chr21	45759313	R	13	84.62	15.38
chr21.45759315	chr21	45759315	R	13	84.62	15.38
chr21.45759324	chr21	45759324	R	14	64.29	35.71
chr21.45759326	chr21	45759326	R	14	0.00	100.00
chr21.45759332	chr21	45759332	R	14	0.00	100.00
chr21.45762023	chr21	45762023	F	36	55.56	44.44
chr21.45762070	chr21	45762070	F	35	88.57	11.43
chr21.45762071	chr21	45762071	R	34	0.00	100.00
chr21.45762203	chr21	45762203	R	37	37.84	62.16
chr21.45768374	chr21	45768374	F	28	0.00	100.00
chr21.45768386	chr21	45768386	F	27	0.00	100.00
chr21.45768397	chr21	45768397	F	26	0.00	100.00
chr21.45768423	chr21	45768423	F	24	0.00	100.00
chr21.45768434	chr21	45768434	F	27	0.00	100.00
chr21.45768445	chr21	45768445	F	18	11.11	88.89
chr21.45768375	chr21	45768375	R	10	0.00	100.00
chr21.45768387	chr21	45768387	R	24	0.00	100.00
chr21.45768398	chr21	45768398	R	23	0.00	100.00
chr21.45768424	chr21	45768424	R	21	4.76	95.24
chr21.45768435	chr21	45768435	R	24	0.00	100.00
chr21.45768446	chr21	45768446	R	23	0.00	100.00
chr21.45768820	chr21	45768820	F	13	0.00	100.00
chr21.45768824	chr21	45768824	F	14	0.00	100.00
chr21.45768836	chr21	45768836	F	11	81.82	18.18
chr21.45768848	chr21	45768848	F	12	66.67	33.33
chr21.45768856	chr21	45768856	F	11	0.00	100.00
chr21.45768895	chr21	45768895	F	48	0.00	100.00
chr21.45768899	chr21	45768899	F	44	77.27	22.73
chr21.45768912	chr21	45768912	F	46	60.87	39.13
chr21.45768924	chr21	45768924	F	45	4.44	95.56
chr21.45768926	chr21	45768926	F	44	40.91	59.09
chr21.45768932	chr21	45768932	F	45	46.67	53.33
chr21.45768949	chr21	45768949	F	45	0.00	100.00
chr21.45768977	chr21	45768977	F	22	0.00	100.00
chr21.45768825	chr21	45768825	R	11	63.64	36.36
chr21.45768837	chr21	45768837	R	14	57.14	42.86
chr21.45768849	chr21	45768849	R	14	0.00	100.00
chr21.45768857	chr21	45768857	R	13	69.23	30.77
chr21.45768896	chr21	45768896	R	34	11.76	88.24
chr21.45768900	chr21	45768900	R	44	0.00	100.00
chr21.45768913	chr21	45768913	R	44	0.00	100.00
chr21.45768925	chr21	45768925	R	42	0.00	100.00
chr21.45768927	chr21	45768927	R	43	67.44	32.56
chr21.45768933	chr21	45768933	R	45	0.00	100.00
chr21.45768950	chr21	45768950	R	43	0.00	100.00
chr21.45768978	chr21	45768978	R	42	57.14	42.86
chr21.45769834	chr21	45769834	F	102	62.75	37.25
chr21.45769851	chr21	45769851	F	102	53.92	46.08
chr21.45769867	chr21	45769867	F	102	0.00	100.00
chr21.45769881	chr21	45769881	F	106	67.92	32.08
chr21.45769883	chr21	45769883	F	104	73.08	26.92
chr21.45769885	chr21	45769885	F	105	0.00	100.00
chr21.45769893	chr21	45769893	F	73	0.00	100.00
chr21.45769917	chr21	45769917	F	50	84.00	16.00
chr21.45769923	chr21	45769923	F	43	0.00	100.00
chr21.45769929	chr21	45769929	F	46	43.48	56.52
chr21.45769957	chr21	45769957	F	47	4.26	95.74
chr21.45769977	chr21	45769977	F	40	0.00	100.00
chr21.45769981	chr21	45769981	F	48	4.17	95.83
chr21.45769983	chr21	45769983	F	46	0.00	100.00
chr21.45769988	chr21	45769988	F	44	59.09	40.91
chr21.45769990	chr21	45769990	F	24	0.00	100.00
chr21.45769993	chr21	45769993	F	24	0.00	100.00
chr21.45769995	chr21	45769995	F	24	0.00	100.00
chr21.45770002	chr21	45770002	F	24	75.00	25.00
chr21.45770009	chr21	45770009	F	40	0.00	100.00
chr21.45770021	chr21	45770021	F	40	0.00	100.00
chr21.45770028	chr21	45770028	F	39	0.00	100.00
chr21.45770033	chr21	45770033	F	38	89.47	10.53
chr21.45770037	chr21	45770037	F	39	0.00	100.00
chr21.45770051	chr21	45770051	F	31	9.68	90.32
chr21.45770057	chr21	45770057	F	12	0.00	100.00
chr21.45770059	chr21	45770059	F	11	0.00	100.00
chr21.45770062	chr21	45770062	F	12	100.00	0.00
chr21.45770066	chr21	45770066	F	12	66.67	33.33
chr21.45770070	chr21	45770070	F	12	0.00	100.00
chr21.45770074	chr21	45770074	F	12	83.33	16.67
chr21.45770091	chr21	45770091	F	11	0.00	100.00
chr21.45770093	chr21	45770093	F	10	0.00	100.00
chr21.45770104	chr21	45770104	F	12	50.00	50.00
chr21.45770107	chr21	45770107	F	12	0.00	100.00
chr21.45770115	chr21	45770115	F	12	66.67	33.33
chr21.45770123	chr21	45770123	F	11	0.00	100.00
chr21.45770125	chr21	45770125	F	11	0.00	100.00
chr21.45770132	chr21	45770132	F	10	10.00	90.00
chr21.45770223	chr21	45770223	F	91	0.00	100.00
chr21.45770245	chr21	45770245	F	93	0.00	100.00
chr21.45770258	chr21	45770258	F	92	2.17	97.83
chr21.45770260	chr21	45770260	F	91	67.03	32.97
chr21.45770265	chr21	45770265	F	96	91.67	8.33
chr21.45770273	chr21	45770273	F	94	0.00	100.00
chr21.45770279	chr21	45770279	F	93	0.00	100.00
chr21.45770291	chr21	45770291	F	94	75.53	24.47
chr21.45770298	chr21	45770298	F	92	65.22	34.78
chr21.45770305	chr21	45770305	F	91	69.23	30.77
chr21.45770310	chr21	45770310	F	93	0.00	100.00
chr21.45770314	chr21	45770314	F	39	0.00	100.00
chr21.45770320	chr21	45770320	F	10	0.00	100.00
chr21.45770336	chr21	45770336	F	10	50.00	50.00
chr21.45770338	chr21	45770338	F	10	0.00	100.00
chr21.45770341	chr21	45770341	F	10	0.00	100.00
chr21.45770354	chr21	45770354	F	10	90.00	10.00
chr21.45770356	chr21	45770356	F	10	60.00	40.00
chr21.45770372	chr21	45770372	F	10	50.00	50.00
chr21.45770403	chr21	45770403	F	10	0.00	100.00
chr21.45770483	chr21	45770483	F	10	0.00	100.00
chr21.45770501	chr21	45770501	F	10	60.00	40.00
chr21.45770519	chr21	45770519	F	10	0.00	100.00
chr21.45770521	chr21	45770521	F	10	0.00	100.00
chr21.45770532	chr21	45770532	F	10	40.00	60.00
chr21.45770567	chr21	45770567	F	10	0.00	100.00
chr21.45770578	chr21	45770578	F	10	80.00	20.00
chr21.45770583	chr21	45770583	F	10	80.00	20.00
chr21.45770600	chr21	45770600	F	23	52.17	47.83
chr21.45770610	chr21	45770610	F	19	100.00	0.00
chr21.45770615	chr21	45770615	F	19	94.74	5.26
chr21.45770617	chr21	45770617	F	18	83.33	16.67
chr21.45770638	chr21	45770638	F	20	60.00	40.00
chr21.45770646	chr21	45770646	F	18	55.56	44.44
chr21.45770648	chr21	45770648	F	20	0.00	100.00
chr21.45770653	chr21	45770653	F	19	0.00	100.00
chr21.45770667	chr21	45770667	F	39	64.10	35.90
chr21.45770673	chr21	45770673	F	30	73.33	26.67
chr21.45770684	chr21	45770684	F	32	0.00	100.00
chr21.45770689	chr21	45770689	F	28	0.00	100.00
chr21.45770697	chr21	45770697	F	30	80.00	20.00
chr21.45770705	chr21	45770705	F	30	0.00	100.00
chr21.45770715	chr21	45770715	F	15	0.00	100.00
chr21.45769835	chr21	45769835	R	52	0.00	100.00
chr21.45769852	chr21	45769852	R	105	89.52	10.48
chr21.45769868	chr21	45769868	R	107	68.22	31.78
chr21.45769882	chr21	45769882	R	110	60.91	39.09
chr21.45769884	chr21	45769884	R	103	67.96	32.04
chr21.45769886	chr21	45769886	R	105	67.62	32.38
chr21.45769894	chr21	45769894	R	102	0.00	100.00
chr21.45769918	chr21	45769918	R	45	0.00	100.00
chr21.45769924	chr21	45769924	R	47	0.00	100.00
chr21.45769930	chr21	45769930	R	48	62.50	37.50
chr21.45769958	chr21	45769958	R	49	61.22	38.78
chr21.45769978	chr21	45769978	R	44	70.45	29.55
chr21.45769982	chr21	45769982	R	45	55.56	44.44
chr21.45769984	chr21	45769984	R	44	65.91	34.09
chr21.45769989	chr21	45769989	R	46	73.91	26.09
chr21.45769991	chr21	45769991	R	42	0.00	100.00
chr21.45769994	chr21	45769994	R	25	52.00	48.00
chr21.45769996	chr21	45769996	R	26	0.00	100.00
chr21.45770003	chr21	45770003	R	25	0.00	100.00
chr21.45770010	chr21	45770010	R	41	34.15	65.85
chr21.45770022	chr21	45770022	R	35	0.00	100.00
chr21.45770029	chr21	45770029	R	35	0.00	100.00
chr21.45770034	chr21	45770034	R	35	0.00	100.00
chr21.45770038	chr21	45770038	R	36	72.22	27.78
chr21.45770052	chr21	45770052	R	37	0.00	100.00
chr21.45770058	chr21	45770058	R	10	80.00	20.00
chr21.45770063	chr21	45770063	R	10	100.00	0.00
chr21.45770071	chr21	45770071	R	10	80.00	20.00
chr21.45770105	chr21	45770105	R	10	60.00	40.00
chr21.45770116	chr21	45770116	R	10	80.00	20.00
chr21.45770118	chr21	45770118	R	10	0.00	100.00
chr21.45770124	chr21	45770124	R	10	0.00	100.00
chr21.45770224	chr21	45770224	R	46	0.00	100.00
chr21.45770246	chr21	45770246	R	94	0.00	100.00
chr21.45770259	chr21	45770259	R	97	0.00	100.00
chr21.45770261	chr21	45770261	R	97	0.00	100.00
chr21.45770266	chr21	45770266	R	99	56.57	43.43
chr21.45770274	chr21	45770274	R	101	68.32	31.68
chr21.45770280	chr21	45770280	R	103	0.00	100.00
chr21.45770292	chr21	45770292	R	99	0.00	100.00
chr21.45770299	chr21	45770299	R	100	0.00	100.00
chr21.45770306	chr21	45770306	R	95	0.00	100.00
chr21.45770311	chr21	45770311	R	100	0.00	100.00
chr21.45770315	chr21	45770315	R	94	56.38	43.62
chr21.45770337	chr21	45770337	R	12	0.00	100.00
chr21.45770339	chr21	45770339	R	13	0.00	100.00
chr21.45770342	chr21	45770342	R	13	46.15	53.85
chr21.45770355	chr21	45770355	R	12	0.00	100.00
chr21.45770357	chr21	45770357	R	13	0.00	100.00
chr21.45770373	chr21	45770373	R	13	0.00	100.00
chr21.45770379	chr21	45770379	R	13	0.00	100.00
chr21.45770386	chr21	45770386	R	10	0.00	100.00
chr21.45770391	chr21	45770391	R	12	91.67	8.33
chr21.45770404	chr21	45770404	R	10	70.00	30.00
chr21.45770406	chr21	45770406	R	13	0.00	100.00
chr21.45770440	chr21	45770440	R	10	80.00	20.00
chr21.45770455	chr21	45770455	R	12	0.00	100.00
chr21.45770458	chr21	45770458	R	11	63.64	36.36
chr21.45770471	chr21	45770471	R	13	92.31	7.69
chr21.45770473	chr21	45770473	R	13	0.00	100.00
chr21.45770484	chr21	45770484	R	12	58.33	41.67
chr21.45770489	chr21	45770489	R	12	0.00	100.00
chr21.45770502	chr21	45770502	R	12	58.33	41.67
chr21.45770504	chr21	45770504	R	13	23.08	76.92
chr21.45770520	chr21	45770520	R	13	0.00	100.00
chr21.45770522	chr21	45770522	R	12	0.00	100.00
chr21.45770533	chr21	45770533	R	21	0.00	100.00
chr21.45770552	chr21	45770552	R	20	0.00	100.00
chr21.45770568	chr21	45770568	R	20	60.00	40.00
chr21.45770572	chr21	45770572	R	19	0.00	100.00
chr21.45770579	chr21	45770579	R	20	90.00	10.00
chr21.45770584	chr21	45770584	R	19	0.00	100.00
chr21.45770601	chr21	45770601	R	25	0.00	100.00
chr21.45770611	chr21	45770611	R	14	0.00	100.00
chr21.45770616	chr21	45770616	R	14	0.00	100.00
chr21.45770618	chr21	45770618	R	13	0.00	100.00
chr21.45770639	chr21	45770639	R	13	0.00	100.00
chr21.45770647	chr21	45770647	R	12	0.00	100.00
chr21.45770649	chr21	45770649	R	14	0.00	100.00
chr21.45770654	chr21	45770654	R	13	84.62	15.38
chr21.45770668	chr21	45770668	R	26	0.00	100.00
chr21.45770674	chr21	45770674	R	26	76.92	23.08
chr21.45770685	chr21	45770685	R	25	76.00	24.00
chr21.45770690	chr21	45770690	R	26	0.00	100.00
chr21.45770698	chr21	45770698	R	26	61.54	38.46
chr21.45770706	chr21	45770706	R	25	52.00	48.00
chr21.45770716	chr21	45770716	R	26	0.00	100.00
chr21.45771048	chr21	45771048	R	11	0.00	100.00
chr21.45771072	chr21	45771072	R	11	90.91	9.09
chr21.45771093	chr21	45771093	R	22	0.00	100.00
chr21.45771095	chr21	45771095	R	20	0.00	100.00
chr21.45771103	chr21	45771103	R	15	80.00	20.00
chr21.45771119	chr21	45771119	R	10	10.00	90.00
chr21.45771149	chr21	45771149	R	10	0.00	100.00
chr21.45771168	chr21	45771168	R	11	54.55	45.45
chr21.45771177	chr21	45771177	R	14	0.00	100.00
chr21.45772047	chr21	45772047	F	25	0.00	100.00
chr21.45772061	chr21	45772061	F	26	53.85	46.15
chr21.45772101	chr21	45772101	F	26	69.23	30.77
chr21.45772138	chr21	45772138	F	18	0.00	100.00
chr21.45772062	chr21	45772062	R	10	80.00	20.00
chr21.45772102	chr21	45772102	R	10	60.00	40.00
chr21.45773336	chr21	45773336	R	10	0.00	100.00
chr21.45773401	chr21	45773401	R	18	0.00	100.00
chr21.45775738	chr21	45775738	F	10	0.00	100.00
chr21.45775748	chr21	45775748	F	10	0.00	100.00
chr21.45775770	chr21	45775770	F	10	60.00	40.00
chr21.45775749	chr21	45775749	R	11	0.00	100.00
chr21.45775771	chr21	45775771	R	11	0.00	100.00
chr21.45775950	chr21	45775950	R	11	63.64	36.36
chr21.45785561	chr21	45785561	F	22	72.73	27.27
chr21.45785592	chr21	45785592	F	24	0.00	100.00
chr21.45785602	chr21	45785602	F	17	35.29	64.71
chr21.45785691	chr21	45785691	F	11	0.00	100.00
chr21.45785765	chr21	45785765	F	16	0.00	100.00
chr21.45785777	chr21	45785777	F	12	0.00	100.00
chr21.45785562	chr21	45785562	R	22	0.00	100.00
chr21.45785593	chr21	45785593	R	42	0.00	100.00
chr21.45785603	chr21	45785603	R	47	0.00	100.00
chr21.45785692	chr21	45785692	R	10	30.00	70.00
chr21.45785698	chr21	45785698	R	10	60.00	40.00
chr21.45785766	chr21	45785766	R	12	0.00	100.00
chr21.45786764	chr21	45786764	F	13	100.00	0.00
chr21.45786766	chr21	45786766	F	14	85.71	14.29
chr21.45786784	chr21	45786784	F	13	38.46	61.54
chr21.45786824	chr21	45786824	F	13	0.00	100.00
chr21.45786765	chr21	45786765	R	13	61.54	38.46
chr21.45786767	chr21	45786767	R	12	66.67	33.33
chr21.45786785	chr21	45786785	R	13	69.23	30.77
chr21.45786825	chr21	45786825	R	12	0.00	100.00
chr21.45789875	chr21	45789875	F	93	0.00	100.00
chr21.45789904	chr21	45789904	F	95	70.53	29.47
chr21.45789913	chr21	45789913	F	94	50.00	50.00
chr21.45789944	chr21	45789944	F	50	0.00	100.00
chr21.45789970	chr21	45789970	F	10	50.00	50.00
chr21.45790031	chr21	45790031	F	10	0.00	100.00
chr21.45790044	chr21	45790044	F	17	64.71	35.29
chr21.45790049	chr21	45790049	F	18	0.00	100.00
chr21.45790058	chr21	45790058	F	18	77.78	22.22
chr21.45790082	chr21	45790082	F	10	70.00	30.00
chr21.45790119	chr21	45790119	F	10	80.00	20.00
chr21.45790124	chr21	45790124	F	10	70.00	30.00
chr21.45790130	chr21	45790130	F	10	60.00	40.00
chr21.45790183	chr21	45790183	F	10	0.00	100.00
chr21.45790238	chr21	45790238	F	20	0.00	100.00
chr21.45790253	chr21	45790253	F	19	63.16	36.84
chr21.45790282	chr21	45790282	F	15	93.33	6.67
chr21.45790517	chr21	45790517	F	11	0.00	100.00
chr21.45790521	chr21	45790521	F	12	0.00	100.00
chr21.45790548	chr21	45790548	F	12	66.67	33.33
chr21.45790582	chr21	45790582	F	25	0.00	100.00
chr21.45790589	chr21	45790589	F	19	63.16	36.84
chr21.45790601	chr21	45790601	F	20	70.00	30.00
chr21.45789876	chr21	45789876	R	55	0.00	100.00
chr21.45789905	chr21	45789905	R	120	70.00	30.00
chr21.45789914	chr21	45789914	R	117	77.78	22.22
chr21.45789945	chr21	45789945	R	118	78.81	21.19
chr21.45790045	chr21	45790045	R	12	0.00	100.00
chr21.45790050	chr21	45790050	R	14	42.86	57.14
chr21.45790059	chr21	45790059	R	13	46.15	53.85
chr21.45790518	chr21	45790518	R	14	42.86	57.14
chr21.45790522	chr21	45790522	R	12	0.00	100.00
chr21.45790549	chr21	45790549	R	12	66.67	33.33
chr21.45790583	chr21	45790583	R	18	11.11	88.89
chr21.45790590	chr21	45790590	R	12	66.67	33.33
chr21.45790602	chr21	45790602	R	11	18.18	81.82
chr21.45790623	chr21	45790623	R	12	0.00	100.00
chr21.45794888	chr21	45794888	R	24	0.00	100.00
chr21.45794956	chr21	45794956	R	45	82.22	17.78
chr21.45795273	chr21	45795273	R	14	71.43	28.57
chr21.45795336	chr21	45795336	R	14	85.71	14.29
chr21.45795373	chr21	45795373	R	14	85.71	14.29
chr21.45795385	chr21	45795385	R	15	100.00	0.00
chr21.45795409	chr21	45795409	R	15	80.00	20.00
chr21.45800156	chr21	45800156	F	44	95.45	4.55
chr21.45800187	chr21	45800187	F	43	93.02	6.98
chr21.45800211	chr21	45800211	F	48	58.33	41.67
chr21.45800218	chr21	45800218	F	42	30.95	69.05
chr21.45800228	chr21	45800228	F	19	100.00	0.00
chr21.45800232	chr21	45800232	F	18	83.33	16.67
chr21.45800254	chr21	45800254	F	20	80.00	20.00
chr21.45800271	chr21	45800271	F	10	0.00	100.00
chr21.45800188	chr21	45800188	R	17	100.00	0.00
chr21.45800212	chr21	45800212	R	18	77.78	22.22
chr21.45800219	chr21	45800219	R	24	54.17	45.83
chr21.45800229	chr21	45800229	R	18	100.00	0.00
chr21.45800233	chr21	45800233	R	17	41.18	58.82
chr21.45800255	chr21	45800255	R	16	75.00	25.00
chr21.45800272	chr21	45800272	R	18	0.00	100.00
chr21.45811354	chr21	45811354	F	20	75.00	25.00
chr21.45811361	chr21	45811361	F	22	54.55	45.45
chr21.45811363	chr21	45811363	F	24	100.00	0.00
chr21.45811367	chr21	45811367	F	24	91.67	8.33
chr21.45811369	chr21	45811369	F	23	0.00	100.00
chr21.45811372	chr21	45811372	F	26	69.23	30.77
chr21.45811377	chr21	45811377	F	24	75.00	25.00
chr21.45811394	chr21	45811394	F	25	48.00	52.00
chr21.45811410	chr21	45811410	F	24	0.00	100.00
chr21.45811432	chr21	45811432	F	25	84.00	16.00
chr21.45811438	chr21	45811438	F	24	87.50	12.50
chr21.45811449	chr21	45811449	F	12	0.00	100.00
chr21.45811362	chr21	45811362	R	23	0.00	100.00
chr21.45811364	chr21	45811364	R	23	91.30	8.70
chr21.45811368	chr21	45811368	R	22	68.18	31.82
chr21.45811370	chr21	45811370	R	24	91.67	8.33
chr21.45811373	chr21	45811373	R	24	83.33	16.67
chr21.45811378	chr21	45811378	R	21	0.00	100.00
chr21.45811395	chr21	45811395	R	23	91.30	8.70
chr21.45811411	chr21	45811411	R	24	0.00	100.00
chr21.45811433	chr21	45811433	R	24	91.67	8.33
chr21.45811439	chr21	45811439	R	23	91.30	8.70
chr21.45811450	chr21	45811450	R	20	90.00	10.00
chr21.45815264	chr21	45815264	F	99	0.00	100.00
chr21.45815315	chr21	45815315	F	49	0.00	100.00
chr21.45815265	chr21	45815265	R	42	0.00	100.00
chr21.45815316	chr21	45815316	R	83	92.77	7.23
chr21.45817215	chr21	45817215	F	11	100.00	0.00
chr21.45817286	chr21	45817286	F	15	100.00	0.00
chr21.45817302	chr21	45817302	F	13	84.62	15.38
chr21.45817287	chr21	45817287	R	15	46.67	53.33
chr21.45817303	chr21	45817303	R	12	83.33	16.67
chr21.45817312	chr21	45817312	R	12	83.33	16.67
chr21.45817868	chr21	45817868	F	10	80.00	20.00
chr21.45817914	chr21	45817914	F	45	84.44	15.56
chr21.45817922	chr21	45817922	F	46	2.17	97.83
chr21.45817947	chr21	45817947	F	84	100.00	0.00
chr21.45817989	chr21	45817989	F	82	84.15	15.85
chr21.45817778	chr21	45817778	R	12	0.00	100.00
chr21.45817801	chr21	45817801	R	13	53.85	46.15
chr21.45817869	chr21	45817869	R	19	89.47	10.53
chr21.45817892	chr21	45817892	R	13	84.62	15.38
chr21.45817915	chr21	45817915	R	13	92.31	7.69
chr21.45817923	chr21	45817923	R	39	0.00	100.00
chr21.45817948	chr21	45817948	R	69	78.26	21.74
chr21.45817990	chr21	45817990	R	79	89.87	10.13
chr21.45818029	chr21	45818029	R	41	70.73	29.27
chr21.45821814	chr21	45821814	F	90	66.67	33.33
chr21.45821908	chr21	45821908	F	43	2.33	97.67
chr21.45821815	chr21	45821815	R	37	0.00	100.00
chr21.45821909	chr21	45821909	R	82	80.49	19.51
chr21.45822275	chr21	45822275	F	89	88.76	11.24
chr21.45822320	chr21	45822320	F	57	12.28	87.72
chr21.45822353	chr21	45822353	F	10	80.00	20.00
chr21.45822371	chr21	45822371	F	10	90.00	10.00
chr21.45822407	chr21	45822407	F	18	83.33	16.67
chr21.45822471	chr21	45822471	F	43	69.77	30.23
chr21.45822548	chr21	45822548	F	41	90.24	9.76
