chrBase	chr	base	strand	coverage	freqC	freqT
chr21.45707240	chr21	45707240	R	29	79.31	20.69
chr21.45707279	chr21	45707279	R	29	0.00	100.00
chr21.45708347	chr21	45708347	F	13	61.54	38.46
chr21.45708355	chr21	45708355	F	16	81.25	18.75
chr21.45708442	chr21	45708442	F	12	75.00	25.00
chr21.45708526	chr21	45708526	F	20	60.00	40.00
chr21.45708549	chr21	45708549	F	12	25.00	75.00
chr21.45708527	chr21	45708527	R	11	45.45	54.55
chr21.45710051	chr21	45710051	F	25	40.00	60.00
chr21.45710122	chr21	45710122	F	24	45.83	54.17
chr21.45710186	chr21	45710186	F	25	80.00	20.00
chr21.45710206	chr21	45710206	F	25	80.00	20.00
chr21.45710225	chr21	45710225	F	23	69.57	30.43
chr21.45710123	chr21	45710123	R	25	60.00	40.00
chr21.45710187	chr21	45710187	R	26	53.85	46.15
chr21.45710207	chr21	45710207	R	27	66.67	33.33
chr21.45710226	chr21	45710226	R	27	70.37	29.63
chr21.45710237	chr21	45710237	R	26	53.85	46.15
chr21.45711080	chr21	45711080	F	36	66.67	33.33
chr21.45711115	chr21	45711115	F	35	77.14	22.86
chr21.45711131	chr21	45711131	F	22	22.73	77.27
chr21.45711142	chr21	45711142	F	11	45.45	54.55
chr21.45711407	chr21	45711407	F	10	80.00	20.00
chr21.45711527	chr21	45711527	F	103	77.67	22.33
chr21.45711542	chr21	45711542	F	109	48.62	51.38
chr21.45711558	chr21	45711558	F	105	43.81	56.19
chr21.45711569	chr21	45711569	F	53	0.00	100.00
chr21.45711081	chr21	45711081	R	15	0.00	100.00
chr21.45711116	chr21	45711116	R	33	66.67	33.33
chr21.45711132	chr21	45711132	R	31	74.19	25.81
chr21.45711349	chr21	45711349	R	11	63.64	36.36
chr21.45711528	chr21	45711528	R	66	7.58	92.42
chr21.45711543	chr21	45711543	R	120	76.67	23.33
chr21.45711559	chr21	45711559	R	120	78.33	21.67
chr21.45711570	chr21	45711570	R	120	0.00	100.00
chr21.45712308	chr21	45712308	F	43	65.12	34.88
chr21.45712336	chr21	45712336	F	44	50.00	50.00
chr21.45712370	chr21	45712370	F	82	62.20	37.80
chr21.45712440	chr21	45712440	F	39	0.00	100.00
chr21.45712512	chr21	45712512	F	39	89.74	10.26
chr21.45712523	chr21	45712523	F	20	0.00	100.00
chr21.45712337	chr21	45712337	R	43	0.00	100.00
chr21.45712371	chr21	45712371	R	84	35.71	64.29
chr21.45712441	chr21	45712441	R	54	59.26	40.74
chr21.45712513	chr21	45712513	R	23	60.87	39.13
chr21.45712524	chr21	45712524	R	21	57.14	42.86
chr21.45712830	chr21	45712830	F	15	86.67	13.33
chr21.45712838	chr21	45712838	F	16	75.00	25.00
chr21.45712842	chr21	45712842	F	14	57.14	42.86
chr21.45712883	chr21	45712883	F	41	46.34	53.66
chr21.45712895	chr21	45712895	F	35	77.14	22.86
chr21.45712898	chr21	45712898	F	35	65.71	34.29
chr21.45712938	chr21	45712938	F	17	0.00	100.00
chr21.45712973	chr21	45712973	F	19	73.68	26.32
chr21.45712979	chr21	45712979	F	19	52.63	47.37
chr21.45712994	chr21	45712994	F	19	36.84	63.16
chr21.45713015	chr21	45713015	F	18	55.56	44.44
chr21.45713064	chr21	45713064	F	15	86.67	13.33
chr21.45713110	chr21	45713110	F	15	86.67	13.33
chr21.45713115	chr21	45713115	F	18	61.11	38.89
chr21.45713155	chr21	45713155	F	18	72.22	27.78
chr21.45712884	chr21	45712884	R	36	16.67	83.33
chr21.45712896	chr21	45712896	R	65	76.92	23.08
chr21.45712899	chr21	45712899	R	64	67.19	32.81
chr21.45712939	chr21	45712939	R	64	46.88	53.12
chr21.45712980	chr21	45712980	R	16	75.00	25.00
chr21.45712995	chr21	45712995	R	16	68.75	31.25
chr21.45713016	chr21	45713016	R	14	50.00	50.00
chr21.45713065	chr21	45713065	R	12	66.67	33.33
chr21.45713111	chr21	45713111	R	14	57.14	42.86
chr21.45713116	chr21	45713116	R	15	86.67	13.33
chr21.45713156	chr21	45713156	R	16	50.00	50.00
chr21.45713168	chr21	45713168	R	16	75.00	25.00
chr21.45713634	chr21	45713634	F	11	72.73	27.27
chr21.45713642	chr21	45713642	F	11	54.55	45.45
chr21.45713644	chr21	45713644	F	11	36.36	63.64
chr21.45713652	chr21	45713652	F	11	54.55	45.45
chr21.45713654	chr21	45713654	F	11	72.73	27.27
chr21.45713688	chr21	45713688	F	21	42.86	57.14
chr21.45713690	chr21	45713690	F	19	63.16	36.84
chr21.45713695	chr21	45713695	F	16	68.75	31.25
chr21.45713704	chr21	45713704	F	17	41.18	58.82
chr21.45713715	chr21	45713715	F	21	76.19	23.81
chr21.45713719	chr21	45713719	F	16	87.50	12.50
chr21.45713726	chr21	45713726	F	18	0.00	100.00
chr21.45713740	chr21	45713740	F	11	63.64	36.36
chr21.45713743	chr21	45713743	F	11	100.00	0.00
chr21.45713759	chr21	45713759	F	11	72.73	27.27
chr21.45713643	chr21	45713643	R	10	70.00	30.00
chr21.45713645	chr21	45713645	R	11	45.45	54.55
chr21.45713653	chr21	45713653	R	10	100.00	0.00
chr21.45713655	chr21	45713655	R	11	72.73	27.27
chr21.45713689	chr21	45713689	R	19	84.21	15.79
chr21.45713691	chr21	45713691	R	19	68.42	31.58
chr21.45713696	chr21	45713696	R	21	90.48	9.52
chr21.45713705	chr21	45713705	R	19	68.42	31.58
chr21.45713716	chr21	45713716	R	21	47.62	52.38
chr21.45713720	chr21	45713720	R	20	70.00	30.00
chr21.45713727	chr21	45713727	R	21	71.43	28.57
chr21.45713741	chr21	45713741	R	11	54.55	45.45
chr21.45713744	chr21	45713744	R	10	50.00	50.00
chr21.45713760	chr21	45713760	R	11	54.55	45.45
chr21.45713777	chr21	45713777	R	10	80.00	20.00
chr21.45714295	chr21	45714295	R	10	20.00	80.00
chr21.45714318	chr21	45714318	R	10	50.00	50.00
chr21.45714360	chr21	45714360	R	10	70.00	30.00
chr21.45714396	chr21	45714396	R	10	50.00	50.00
chr21.45714418	chr21	45714418	R	10	80.00	20.00
chr21.45714895	chr21	45714895	F	10	60.00	40.00
chr21.45714897	chr21	45714897	F	11	81.82	18.18
chr21.45714919	chr21	45714919	F	12	66.67	33.33
chr21.45714957	chr21	45714957	F	12	33.33	66.67
chr21.45714962	chr21	45714962	F	11	63.64	36.36
chr21.45714980	chr21	45714980	F	51	70.59	29.41
chr21.45715005	chr21	45715005	F	50	84.00	16.00
chr21.45715043	chr21	45715043	F	49	65.31	34.69
chr21.45715076	chr21	45715076	F	75	58.67	41.33
chr21.45715122	chr21	45715122	F	48	72.92	27.08
chr21.45715127	chr21	45715127	F	48	2.08	97.92
chr21.45715136	chr21	45715136	F	50	62.00	38.00
chr21.45715157	chr21	45715157	F	16	62.50	37.50
chr21.45715160	chr21	45715160	F	15	80.00	20.00
chr21.45715196	chr21	45715196	F	15	26.67	73.33
chr21.45715229	chr21	45715229	F	15	53.33	46.67
chr21.45715305	chr21	45715305	F	27	66.67	33.33
chr21.45714896	chr21	45714896	R	15	60.00	40.00
chr21.45714898	chr21	45714898	R	15	80.00	20.00
chr21.45714920	chr21	45714920	R	15	60.00	40.00
chr21.45714958	chr21	45714958	R	16	87.50	12.50
chr21.45714963	chr21	45714963	R	15	86.67	13.33
chr21.45715006	chr21	45715006	R	57	50.88	49.12
chr21.45715044	chr21	45715044	R	58	75.86	24.14
chr21.45715077	chr21	45715077	R	101	52.48	47.52
chr21.45715123	chr21	45715123	R	60	51.67	48.33
chr21.45715128	chr21	45715128	R	61	50.82	49.18
chr21.45715137	chr21	45715137	R	60	60.00	40.00
chr21.45715158	chr21	45715158	R	68	72.06	27.94
chr21.45715161	chr21	45715161	R	12	50.00	50.00
chr21.45715197	chr21	45715197	R	12	33.33	66.67
chr21.45715209	chr21	45715209	R	10	70.00	30.00
chr21.45715306	chr21	45715306	R	41	26.83	73.17
chr21.45715386	chr21	45715386	R	25	80.00	20.00
chr21.45717055	chr21	45717055	F	136	76.47	23.53
chr21.45717077	chr21	45717077	F	143	73.43	26.57
chr21.45717080	chr21	45717080	F	141	70.92	29.08
chr21.45717098	chr21	45717098	F	69	0.00	100.00
chr21.45717056	chr21	45717056	R	58	1.72	98.28
chr21.45717078	chr21	45717078	R	116	73.28	26.72
chr21.45717081	chr21	45717081	R	113	68.14	31.86
chr21.45717099	chr21	45717099	R	116	66.38	33.62
chr21.45717622	chr21	45717622	F	63	60.32	39.68
chr21.45717685	chr21	45717685	F	30	0.00	100.00
chr21.45717689	chr21	45717689	F	46	2.17	97.83
chr21.45717713	chr21	45717713	F	46	67.39	32.61
chr21.45717733	chr21	45717733	F	82	76.83	23.17
chr21.45717623	chr21	45717623	R	38	0.00	100.00
chr21.45717686	chr21	45717686	R	74	52.70	47.30
chr21.45717714	chr21	45717714	R	48	35.42	64.58
chr21.45717734	chr21	45717734	R	87	58.62	41.38
chr21.45717824	chr21	45717824	R	49	63.27	36.73
chr21.45719652	chr21	45719652	F	42	0.00	100.00
chr21.45719660	chr21	45719660	F	47	0.00	100.00
chr21.45719663	chr21	45719663	F	43	0.00	100.00
chr21.45719669	chr21	45719669	F	48	0.00	100.00
chr21.45719677	chr21	45719677	F	45	0.00	100.00
chr21.45719679	chr21	45719679	F	47	0.00	100.00
chr21.45719683	chr21	45719683	F	47	0.00	100.00
chr21.45719687	chr21	45719687	F	46	0.00	100.00
chr21.45719704	chr21	45719704	F	43	0.00	100.00
chr21.45719716	chr21	45719716	F	22	0.00	100.00
chr21.45719737	chr21	45719737	F	77	0.00	100.00
chr21.45719771	chr21	45719771	F	75	0.00	100.00
chr21.45719773	chr21	45719773	F	78	0.00	100.00
chr21.45719797	chr21	45719797	F	81	0.00	100.00
chr21.45719804	chr21	45719804	F	78	2.56	97.44
chr21.45719818	chr21	45719818	F	98	0.00	100.00
chr21.45719821	chr21	45719821	F	67	0.00	100.00
chr21.45719826	chr21	45719826	F	66	0.00	100.00
chr21.45719832	chr21	45719832	F	66	0.00	100.00
chr21.45719848	chr21	45719848	F	64	0.00	100.00
chr21.45719859	chr21	45719859	F	66	0.00	100.00
chr21.45719866	chr21	45719866	F	67	0.00	100.00
chr21.45719874	chr21	45719874	F	68	0.00	100.00
chr21.45719877	chr21	45719877	F	33	0.00	100.00
chr21.45719653	chr21	45719653	R	25	0.00	100.00
chr21.45719661	chr21	45719661	R	58	0.00	100.00
chr21.45719664	chr21	45719664	R	58	0.00	100.00
chr21.45719670	chr21	45719670	R	57	0.00	100.00
chr21.45719678	chr21	45719678	R	60	0.00	100.00
chr21.45719680	chr21	45719680	R	59	55.93	44.07
chr21.45719684	chr21	45719684	R	59	0.00	100.00
chr21.45719688	chr21	45719688	R	59	0.00	100.00
chr21.45719705	chr21	45719705	R	58	0.00	100.00
chr21.45719717	chr21	45719717	R	60	0.00	100.00
chr21.45719738	chr21	45719738	R	34	0.00	100.00
chr21.45719772	chr21	45719772	R	72	0.00	100.00
chr21.45719774	chr21	45719774	R	72	0.00	100.00
chr21.45719798	chr21	45719798	R	70	0.00	100.00
chr21.45719805	chr21	45719805	R	73	0.00	100.00
chr21.45719819	chr21	45719819	R	100	0.00	100.00
chr21.45719822	chr21	45719822	R	65	3.08	96.92
chr21.45719827	chr21	45719827	R	63	0.00	100.00
chr21.45719833	chr21	45719833	R	66	0.00	100.00
chr21.45719849	chr21	45719849	R	61	0.00	100.00
chr21.45719860	chr21	45719860	R	64	0.00	100.00
chr21.45719867	chr21	45719867	R	61	0.00	100.00
chr21.45719875	chr21	45719875	R	63	71.43	28.57
chr21.45719878	chr21	45719878	R	64	62.50	37.50
chr21.45720270	chr21	45720270	F	70	0.00	100.00
chr21.45720276	chr21	45720276	F	72	0.00	100.00
chr21.45720282	chr21	45720282	F	69	0.00	100.00
chr21.45720289	chr21	45720289	F	69	0.00	100.00
chr21.45720303	chr21	45720303	F	70	0.00	100.00
chr21.45720306	chr21	45720306	F	71	0.00	100.00
chr21.45720310	chr21	45720310	F	71	0.00	100.00
chr21.45720312	chr21	45720312	F	71	0.00	100.00
chr21.45720322	chr21	45720322	F	37	0.00	100.00
chr21.45720397	chr21	45720397	F	15	0.00	100.00
chr21.45720403	chr21	45720403	F	16	0.00	100.00
chr21.45720440	chr21	45720440	F	13	0.00	100.00
chr21.45720271	chr21	45720271	R	37	0.00	100.00
chr21.45720277	chr21	45720277	R	73	0.00	100.00
chr21.45720283	chr21	45720283	R	73	0.00	100.00
chr21.45720290	chr21	45720290	R	74	0.00	100.00
chr21.45720304	chr21	45720304	R	75	0.00	100.00
chr21.45720307	chr21	45720307	R	74	0.00	100.00
chr21.45720311	chr21	45720311	R	73	0.00	100.00
chr21.45720313	chr21	45720313	R	73	0.00	100.00
chr21.45720323	chr21	45720323	R	76	82.89	17.11
chr21.45720616	chr21	45720616	F	18	61.11	38.89
chr21.45720651	chr21	45720651	F	35	65.71	34.29
chr21.45720715	chr21	45720715	F	10	0.00	100.00
chr21.45720617	chr21	45720617	R	11	0.00	100.00
chr21.45720652	chr21	45720652	R	31	54.84	45.16
chr21.45720716	chr21	45720716	R	16	0.00	100.00
chr21.45721062	chr21	45721062	F	84	0.00	100.00
chr21.45721102	chr21	45721102	F	81	70.37	29.63
chr21.45721125	chr21	45721125	F	79	35.44	64.56
chr21.45721185	chr21	45721185	F	73	49.32	50.68
chr21.45721211	chr21	45721211	F	72	0.00	100.00
chr21.45721231	chr21	45721231	F	12	0.00	100.00
chr21.45721297	chr21	45721297	F	12	0.00	100.00
chr21.45721321	chr21	45721321	F	23	60.87	39.13
chr21.45721329	chr21	45721329	F	12	50.00	50.00
chr21.45721342	chr21	45721342	F	11	63.64	36.36
chr21.45721063	chr21	45721063	R	53	0.00	100.00
chr21.45721103	chr21	45721103	R	107	79.44	20.56
chr21.45721126	chr21	45721126	R	104	0.00	100.00
chr21.45721186	chr21	45721186	R	70	47.14	52.86
chr21.45721212	chr21	45721212	R	67	0.00	100.00
chr21.45721232	chr21	45721232	R	36	0.00	100.00
chr21.45721298	chr21	45721298	R	13	0.00	100.00
chr21.45721322	chr21	45721322	R	28	60.71	39.29
chr21.45721330	chr21	45721330	R	17	64.71	35.29
chr21.45721343	chr21	45721343	R	15	0.00	100.00
chr21.45721409	chr21	45721409	R	16	68.75	31.25
chr21.45725875	chr21	45725875	F	14	100.00	0.00
chr21.45725910	chr21	45725910	F	19	100.00	0.00
chr21.45725971	chr21	45725971	F	38	65.79	34.21
chr21.45725988	chr21	45725988	F	35	100.00	0.00
chr21.45725991	chr21	45725991	F	36	100.00	0.00
chr21.45726017	chr21	45726017	F	16	0.00	100.00
chr21.45725972	chr21	45725972	R	21	14.29	85.71
chr21.45725989	chr21	45725989	R	42	100.00	0.00
chr21.45725992	chr21	45725992	R	39	100.00	0.00
chr21.45726018	chr21	45726018	R	38	94.74	5.26
chr21.45730008	chr21	45730008	F	21	95.24	4.76
chr21.45730018	chr21	45730018	F	21	100.00	0.00
chr21.45730028	chr21	45730028	F	21	52.38	47.62
chr21.45730105	chr21	45730105	F	15	100.00	0.00
chr21.45730125	chr21	45730125	F	10	100.00	0.00
chr21.45730132	chr21	45730132	F	17	100.00	0.00
chr21.45730174	chr21	45730174	F	18	100.00	0.00
chr21.45730193	chr21	45730193	F	21	100.00	0.00
chr21.45730221	chr21	45730221	F	35	97.14	2.86
chr21.45730224	chr21	45730224	F	33	24.24	75.76
chr21.45730229	chr21	45730229	F	33	100.00	0.00
chr21.45730234	chr21	45730234	F	34	100.00	0.00
chr21.45730236	chr21	45730236	F	36	100.00	0.00
chr21.45730267	chr21	45730267	F	32	46.88	53.12
chr21.45730275	chr21	45730275	F	15	100.00	0.00
chr21.45730279	chr21	45730279	F	17	100.00	0.00
chr21.45730290	chr21	45730290	F	17	94.12	5.88
chr21.45730317	chr21	45730317	F	17	100.00	0.00
chr21.45730329	chr21	45730329	F	17	100.00	0.00
chr21.45730363	chr21	45730363	F	29	75.86	24.14
chr21.45730371	chr21	45730371	F	15	100.00	0.00
chr21.45730400	chr21	45730400	F	16	93.75	6.25
chr21.45730404	chr21	45730404	F	16	100.00	0.00
chr21.45730422	chr21	45730422	F	17	100.00	0.00
chr21.45730424	chr21	45730424	F	16	100.00	0.00
chr21.45730427	chr21	45730427	F	16	0.00	100.00
chr21.45730436	chr21	45730436	F	17	100.00	0.00
chr21.45730019	chr21	45730019	R	16	100.00	0.00
chr21.45730029	chr21	45730029	R	16	93.75	6.25
chr21.45730126	chr21	45730126	R	10	100.00	0.00
chr21.45730133	chr21	45730133	R	15	0.00	100.00
chr21.45730175	chr21	45730175	R	15	100.00	0.00
chr21.45730194	chr21	45730194	R	14	71.43	28.57
chr21.45730222	chr21	45730222	R	38	42.11	57.89
chr21.45730225	chr21	45730225	R	45	53.33	46.67
chr21.45730230	chr21	45730230	R	39	0.00	100.00
chr21.45730235	chr21	45730235	R	44	0.00	100.00
chr21.45730237	chr21	45730237	R	45	100.00	0.00
chr21.45730268	chr21	45730268	R	44	100.00	0.00
chr21.45730276	chr21	45730276	R	15	93.33	6.67
chr21.45730280	chr21	45730280	R	14	100.00	0.00
chr21.45730291	chr21	45730291	R	15	100.00	0.00
chr21.45730318	chr21	45730318	R	13	100.00	0.00
chr21.45730330	chr21	45730330	R	15	73.33	26.67
chr21.45730364	chr21	45730364	R	21	38.10	61.90
chr21.45730372	chr21	45730372	R	15	73.33	26.67
chr21.45730401	chr21	45730401	R	15	93.33	6.67
chr21.45730405	chr21	45730405	R	15	100.00	0.00
chr21.45730423	chr21	45730423	R	15	100.00	0.00
chr21.45730425	chr21	45730425	R	15	100.00	0.00
chr21.45730428	chr21	45730428	R	15	100.00	0.00
chr21.45730437	chr21	45730437	R	14	100.00	0.00
chr21.45730440	chr21	45730440	R	15	93.33	6.67
chr21.45730673	chr21	45730673	F	76	100.00	0.00
chr21.45730682	chr21	45730682	F	80	100.00	0.00
chr21.45730731	chr21	45730731	F	60	35.00	65.00
chr21.45730674	chr21	45730674	R	26	0.00	100.00
chr21.45730683	chr21	45730683	R	56	66.07	33.93
chr21.45730732	chr21	45730732	R	58	100.00	0.00
chr21.45730840	chr21	45730840	R	23	78.26	21.74
chr21.45731637	chr21	45731637	F	43	100.00	0.00
chr21.45731672	chr21	45731672	F	41	100.00	0.00
chr21.45731680	chr21	45731680	F	76	92.11	7.89
chr21.45731704	chr21	45731704	F	75	100.00	0.00
chr21.45731776	chr21	45731776	F	13	100.00	0.00
chr21.45731780	chr21	45731780	F	13	100.00	0.00
chr21.45731857	chr21	45731857	F	49	75.51	24.49
chr21.45731946	chr21	45731946	F	36	97.22	2.78
chr21.45731990	chr21	45731990	F	39	100.00	0.00
chr21.45732008	chr21	45732008	F	39	100.00	0.00
chr21.45732012	chr21	45732012	F	40	100.00	0.00
chr21.45732042	chr21	45732042	F	40	100.00	0.00
chr21.45732191	chr21	45732191	F	28	100.00	0.00
chr21.45732194	chr21	45732194	F	29	100.00	0.00
chr21.45732224	chr21	45732224	F	54	96.30	3.70
chr21.45732237	chr21	45732237	F	54	92.59	7.41
chr21.45732262	chr21	45732262	F	51	100.00	0.00
chr21.45732282	chr21	45732282	F	51	100.00	0.00
chr21.45732307	chr21	45732307	F	28	92.86	7.14
chr21.45732314	chr21	45732314	F	13	100.00	0.00
chr21.45732339	chr21	45732339	F	21	0.00	100.00
chr21.45731673	chr21	45731673	R	43	100.00	0.00
chr21.45731681	chr21	45731681	R	71	100.00	0.00
chr21.45731705	chr21	45731705	R	73	0.00	100.00
chr21.45731777	chr21	45731777	R	53	81.13	18.87
chr21.45731781	chr21	45731781	R	22	100.00	0.00
chr21.45731858	chr21	45731858	R	22	77.27	22.73
chr21.45731947	chr21	45731947	R	66	100.00	0.00
chr21.45731991	chr21	45731991	R	37	94.59	5.41
chr21.45732009	chr21	45732009	R	40	97.50	2.50
chr21.45732013	chr21	45732013	R	38	0.00	100.00
chr21.45732043	chr21	45732043	R	41	95.12	4.88
chr21.45732046	chr21	45732046	R	41	100.00	0.00
chr21.45732195	chr21	45732195	R	45	100.00	0.00
chr21.45732225	chr21	45732225	R	85	100.00	0.00
chr21.45732238	chr21	45732238	R	78	100.00	0.00
chr21.45732263	chr21	45732263	R	83	97.59	2.41
chr21.45732283	chr21	45732283	R	81	100.00	0.00
chr21.45732308	chr21	45732308	R	45	100.00	0.00
chr21.45732315	chr21	45732315	R	45	100.00	0.00
chr21.45732340	chr21	45732340	R	21	57.14	42.86
chr21.45732424	chr21	45732424	R	12	100.00	0.00
chr21.45732752	chr21	45732752	F	20	85.00	15.00
chr21.45732761	chr21	45732761	F	21	85.71	14.29
chr21.45732772	chr21	45732772	F	21	90.48	9.52
chr21.45732884	chr21	45732884	F	11	100.00	0.00
chr21.45732894	chr21	45732894	F	10	100.00	0.00
chr21.45732907	chr21	45732907	F	11	72.73	27.27
chr21.45732909	chr21	45732909	F	11	100.00	0.00
chr21.45732934	chr21	45732934	F	11	90.91	9.09
chr21.45732943	chr21	45732943	F	10	80.00	20.00
chr21.45732949	chr21	45732949	F	16	87.50	12.50
chr21.45732961	chr21	45732961	F	19	100.00	0.00
chr21.45732966	chr21	45732966	F	14	100.00	0.00
chr21.45732972	chr21	45732972	F	20	100.00	0.00
chr21.45732983	chr21	45732983	F	18	88.89	11.11
chr21.45733000	chr21	45733000	F	10	100.00	0.00
chr21.45733041	chr21	45733041	F	10	90.00	10.00
chr21.45732762	chr21	45732762	R	14	100.00	0.00
chr21.45732773	chr21	45732773	R	13	61.54	38.46
chr21.45732885	chr21	45732885	R	13	100.00	0.00
chr21.45732895	chr21	45732895	R	11	100.00	0.00
chr21.45732908	chr21	45732908	R	10	100.00	0.00
chr21.45732910	chr21	45732910	R	10	0.00	100.00
chr21.45732929	chr21	45732929	R	11	81.82	18.18
chr21.45732935	chr21	45732935	R	11	100.00	0.00
chr21.45732944	chr21	45732944	R	11	100.00	0.00
chr21.45732950	chr21	45732950	R	21	28.57	71.43
chr21.45732962	chr21	45732962	R	20	100.00	0.00
chr21.45732967	chr21	45732967	R	20	100.00	0.00
chr21.45732973	chr21	45732973	R	18	100.00	0.00
chr21.45733001	chr21	45733001	R	11	100.00	0.00
chr21.45733042	chr21	45733042	R	11	72.73	27.27
chr21.45733045	chr21	45733045	R	10	100.00	0.00
chr21.45733555	chr21	45733555	F	47	100.00	0.00
chr21.45733563	chr21	45733563	F	42	100.00	0.00
chr21.45733587	chr21	45733587	F	48	95.83	4.17
chr21.45733599	chr21	45733599	F	53	56.60	43.40
chr21.45733616	chr21	45733616	F	31	0.00	100.00
chr21.45733678	chr21	45733678	F	13	0.00	100.00
chr21.45733556	chr21	45733556	R	31	0.00	100.00
chr21.45733564	chr21	45733564	R	57	0.00	100.00
chr21.45733588	chr21	45733588	R	62	100.00	0.00
chr21.45733600	chr21	45733600	R	76	0.00	100.00
chr21.45733617	chr21	45733617	R	34	94.12	5.88
chr21.45733679	chr21	45733679	R	33	0.00	100.00
chr21.45734972	chr21	45734972	F	13	100.00	0.00
chr21.45734976	chr21	45734976	F	14	100.00	0.00
chr21.45734996	chr21	45734996	F	14	100.00	0.00
chr21.45735014	chr21	45735014	F	14	100.00	0.00
chr21.45735306	chr21	45735306	F	56	100.00	0.00
chr21.45735332	chr21	45735332	F	58	100.00	0.00
chr21.45735371	chr21	45735371	F	28	0.00	100.00
chr21.45735307	chr21	45735307	R	17	0.00	100.00
chr21.45735333	chr21	45735333	R	36	100.00	0.00
chr21.45735372	chr21	45735372	R	39	100.00	0.00
chr21.45735661	chr21	45735661	F	13	100.00	0.00
chr21.45735666	chr21	45735666	F	14	100.00	0.00
chr21.45735639	chr21	45735639	R	10	0.00	100.00
chr21.45735662	chr21	45735662	R	23	100.00	0.00
chr21.45735667	chr21	45735667	R	23	91.30	8.70
chr21.45735738	chr21	45735738	R	12	100.00	0.00
chr21.45737346	chr21	45737346	F	19	89.47	10.53
chr21.45737369	chr21	45737369	F	20	100.00	0.00
chr21.45737398	chr21	45737398	F	16	100.00	0.00
chr21.45737410	chr21	45737410	F	47	78.72	21.28
chr21.45737479	chr21	45737479	F	19	0.00	100.00
chr21.45737347	chr21	45737347	R	13	0.00	100.00
chr21.45737370	chr21	45737370	R	26	100.00	0.00
chr21.45737399	chr21	45737399	R	25	100.00	0.00
chr21.45737411	chr21	45737411	R	49	51.02	48.98
chr21.45737480	chr21	45737480	R	48	91.67	8.33
chr21.45737775	chr21	45737775	F	81	100.00	0.00
chr21.45737827	chr21	45737827	F	90	100.00	0.00
chr21.45737833	chr21	45737833	F	90	100.00	0.00
chr21.45737840	chr21	45737840	F	93	79.57	20.43
chr21.45737870	chr21	45737870	F	36	0.00	100.00
chr21.45737776	chr21	45737776	R	34	0.00	100.00
chr21.45737828	chr21	45737828	R	88	65.91	34.09
chr21.45737834	chr21	45737834	R	90	97.78	2.22
chr21.45737841	chr21	45737841	R	89	76.40	23.60
chr21.45737871	chr21	45737871	R	75	98.67	1.33
chr21.45738411	chr21	45738411	F	18	100.00	0.00
chr21.45738418	chr21	45738418	F	18	83.33	16.67
chr21.45738432	chr21	45738432	F	18	100.00	0.00
chr21.45738449	chr21	45738449	F	18	50.00	50.00
chr21.45738469	chr21	45738469	F	18	100.00	0.00
chr21.45738507	chr21	45738507	F	33	100.00	0.00
chr21.45738419	chr21	45738419	R	24	62.50	37.50
chr21.45738433	chr21	45738433	R	20	80.00	20.00
chr21.45738450	chr21	45738450	R	25	100.00	0.00
chr21.45738470	chr21	45738470	R	24	100.00	0.00
chr21.45738508	chr21	45738508	R	39	100.00	0.00
chr21.45738579	chr21	45738579	R	24	100.00	0.00
chr21.45739700	chr21	45739700	R	10	100.00	0.00
chr21.45741534	chr21	45741534	F	100	100.00	0.00
chr21.45741574	chr21	45741574	F	50	0.00	100.00
chr21.45741649	chr21	45741649	F	32	100.00	0.00
chr21.45741652	chr21	45741652	F	35	100.00	0.00
chr21.45741667	chr21	45741667	F	35	91.43	8.57
chr21.45741671	chr21	45741671	F	34	76.47	23.53
chr21.45741675	chr21	45741675	F	35	100.00	0.00
chr21.45741679	chr21	45741679	F	35	100.00	0.00
chr21.45741682	chr21	45741682	F	36	94.44	5.56
chr21.45741687	chr21	45741687	F	35	0.00	100.00
chr21.45741692	chr21	45741692	F	51	64.71	35.29
chr21.45741719	chr21	45741719	F	34	100.00	0.00
chr21.45741728	chr21	45741728	F	34	100.00	0.00
chr21.45741737	chr21	45741737	F	34	100.00	0.00
chr21.45741766	chr21	45741766	F	14	0.00	100.00
chr21.45741770	chr21	45741770	F	11	100.00	0.00
chr21.45741834	chr21	45741834	F	38	65.79	34.21
chr21.45741867	chr21	45741867	F	32	75.00	25.00
chr21.45741869	chr21	45741869	F	32	100.00	0.00
chr21.45741874	chr21	45741874	F	34	100.00	0.00
chr21.45741885	chr21	45741885	F	70	50.00	50.00
chr21.45741914	chr21	45741914	F	55	92.73	7.27
chr21.45741940	chr21	45741940	F	51	41.18	58.82
chr21.45742036	chr21	45742036	F	36	100.00	0.00
chr21.45742039	chr21	45742039	F	41	97.56	2.44
chr21.45742045	chr21	45742045	F	17	100.00	0.00
chr21.45742058	chr21	45742058	F	17	100.00	0.00
chr21.45742102	chr21	45742102	F	30	40.00	60.00
chr21.45742130	chr21	45742130	F	29	100.00	0.00
chr21.45742158	chr21	45742158	F	16	93.75	6.25
chr21.45741535	chr21	45741535	R	36	2.78	97.22
chr21.45741575	chr21	45741575	R	72	91.67	8.33
chr21.45741650	chr21	45741650	R	17	17.65	82.35
chr21.45741653	chr21	45741653	R	30	100.00	0.00
chr21.45741668	chr21	45741668	R	29	100.00	0.00
chr21.45741672	chr21	45741672	R	28	100.00	0.00
chr21.45741676	chr21	45741676	R	29	93.10	6.90
chr21.45741680	chr21	45741680	R	30	86.67	13.33
