chr	pos	Hypo.pos	EM.pos	Hyper.pos	max.p	mCstatus	meanDiff	DM.status	index	meanCov.test	meanCov.control
chr21	34960685	0	0	1	1	1	0.9875	1	15604	15.75	17.75
chr21	34960686	0	0	1	1	1	0.9531	1	15605	18.25	14.25
chr21	34960687	0	0	1	1	1	0.8598	1	15606	15.75	17.75
chr21	34960688	0	0.3333	0.6667	0.6667	1	0.8125	1	15607	18.25	14.25
chr21	34960703	0	0	1	1	1	1	1	15610	15.75	17.75
chr21	34960704	0	0	1	1	1	0.8052	1	15611	18.25	14.25
chr21	34960707	0	0	1	1	1	0.95	1	15612	15.75	17.75
chr21	34960708	0	0	1	1	1	0.9486	1	15613	18.25	14.25
chr21	34960721	0	0	1	1	1	0.9812	1	15614	15.75	17.75
chr21	34960722	0	0	1	1	1	0.9479	1	15615	18.25	14.25
chr21	34960728	0	0	1	1	1	0.825	1	15616	15.75	17.75
chr21	34960732	0	0.2667	0.7333	0.7333	1	0.5378	1	15618	40	22.25
chr21	34960733	0	0.0667	0.9333	0.9333	1	0.4463	1	15619	43.75	17.5
chr21	34960822	0	0.2	0.8	0.8	1	0.5238	1	15620	56.25	17.75
chr21	34960823	0	0.1667	0.8333	0.8333	1	0.3716	1	15621	59	11.75
chr21	34960829	0	0	1	1	1	0.958	1	15622	33.25	8.5
chr21	34960844	0	0	1	1	1	0.9274	1	15624	33.25	8.5
chr21	34960863	0	0.0333	0.9667	0.9667	1	0.7404	1	15626	33.25	8.5
chr21	34960869	0	0.1333	0.8667	0.8667	1	0.8529	1	15628	36.25	15
chr21	34960889	0	0.1	0.9	0.9	1	0.85	1	15631	3	4.25
chr21	34960899	0	0.0333	0.9667	0.9667	1	0.75	1	15632	3	4.25
chr21	34960903	0	0	1	1	1	1	1	15633	3	4.25
chr21	34960936	0	0	1	1	1	0.9333	1	15638	16.25	24
chr21	34960937	0	0	1	1	1	1	1	15639	19	28.75
chr21	34960950	0	0	1	1	1	1	1	15640	16.25	24
chr21	34960953	0	0.0667	0.9333	0.9333	1	1	1	15643	19	28.75
chr21	34960954	0	0	1	1	1	0.9634	1	15644	16.25	24
chr21	34960955	0	0	1	1	1	0.9246	1	15645	19	28.75
chr21	34960957	0	0.0333	0.9667	0.9667	1	1	1	15646	16.25	24
chr21	34960972	0	0	1	1	1	0.9236	1	15649	19	28.75
chr21	34961002	0	0.0333	0.9667	0.9667	1	1	1	15650	9.75	6
chr21	34961017	0	0.0333	0.9667	0.9667	1	1	1	15654	9.75	6
chr21	34961018	0	0	1	1	1	0.9782	1	15655	9.5	6.25
chr21	34961028	0	0	1	1	1	0.9683	1	15659	9.5	6.25
chr21	34961045	0	0	1	1	1	1	1	15665	9.5	6.25
chr21	34961047	0	0	1	1	1	0.9531	1	15666	9.75	6
chr21	34961048	0	0	1	1	1	1	1	15667	9.5	6.25
chr21	34961049	0	0	1	1	1	1	1	15668	9.75	6
chr21	34961050	0	0	1	1	1	0.8841	1	15669	9.5	6.25
chr21	34961055	0	0.0333	0.9667	0.9667	1	0.9853	1	15670	9.75	6
chr21	34961061	0	0	1	1	1	0.9304	1	15672	9.75	6
chr21	34961062	0	0	1	1	1	1	1	15673	9.5	6.25
chr21	34961067	0	0	1	1	1	0.9265	1	15674	9.75	6
chr21	35015268	0	0	1	1	1	0.8903	1	15798	24.75	8.25
chr21	35015270	0	0	1	1	1	0.9483	1	15799	24.75	8.25
chr21	35015278	0	0.0667	0.9333	0.9333	1	0.9914	1	15800	24.75	8.25
chr21	35015288	0	0	1	1	1	0.9354	1	15801	24.75	8.25
chr21	35015292	0	0	1	1	1	0.7941	1	15802	24.75	8.25
chr21	35015303	0	0	1	1	1	0.7663	1	15805	24.75	8.25
chr21	35015322	0	0	1	1	1	0.7878	1	15807	24.75	8.25
chr21	35015324	0	0.1667	0.8333	0.8333	1	0.3171	1	15808	24.75	8.25
chr21	35015330	0	0	1	1	1	0.9334	1	15809	24.75	8.25
chr21	35015333	0	0	1	1	1	0.8734	1	15810	24.75	8.25
chr21	35015336	0	0.3	0.7	0.7	1	0.6121	1	15811	24.75	8.25
chr21	35015340	0	0.0333	0.9667	0.9667	1	0.7792	1	15812	24.75	8.25
chr21	35015355	0	0.2	0.8	0.8	1	0.7386	1	15813	24.75	8.25
chr21	35015459	0	0.0333	0.9667	0.9667	1	0.9097	1	15816	6.75	16.75
chr21	35015461	0	0	1	1	1	1	1	15817	6.75	16.75
chr21	35015467	0	0.4	0.6	0.6	1	0.6553	1	15818	6.75	16.75
chr21	35015473	0	0	1	1	1	0.882	1	15819	6.75	16.75
chr21	35015497	0	0.3667	0.6333	0.6333	1	0.8238	1	15823	6.75	16.75
chr21	35015509	0	0.0333	0.9667	0.9667	1	0.965	1	15825	9.25	13.25
chr21	35015516	0	0.3	0.7	0.7	1	0.7616	1	15826	9.75	12.25
chr21	35015564	0	0.0667	0.9333	0.9333	1	0.8417	1	15831	9.25	13.25
chr21	35015567	0	0	1	1	1	0.9616	1	15832	9.75	12.25
chr21	35015568	0	0	1	1	1	0.93	1	15833	9.25	13.25
chr21	35015579	0	0	1	1	1	0.945	1	15835	9.25	13.25
chr21	35015580	0	0	1	1	1	0.9808	1	15836	9.75	12.25
chr21	35015584	0	0.3	0.7	0.7	1	0.635	1	15839	9.25	13.25
chr21	35015585	0	0.4333	0.5667	0.5667	1	0.5648	1	15840	9.75	12.25
chr21	35015618	0	0	1	1	1	0.945	1	15845	9.25	13.25
chr21	35015624	0	0.0333	0.9667	0.9667	1	0.7398	1	15846	9.75	12.25
chr21	35015625	0	0.0333	0.9667	0.9667	1	0.875	1	15847	9.25	13.25
chr21	35015627	0	0	1	1	1	0.96	1	15849	9.25	13.25
chr21	35015637	0	0.5	0.5	0.5	1	0.6221	1	15850	9.75	12.25
chr21	35015640	0	0	1	1	1	0.98	1	15853	9.25	13.25
chr21	35015645	0	0.0333	0.9667	0.9667	1	0.987	1	15854	30	16.5
chr21	35015655	0	0.1	0.9	0.9	1	0.8165	1	15859	28.5	20.25
chr21	35015673	0	0.0333	0.9667	0.9667	1	0.8933	1	15862	30	16.5
chr21	35015674	0	0.0333	0.9667	0.9667	1	0.7867	1	15863	28.5	20.25
chr21	35015683	0	0	1	1	1	0.9514	1	15866	30	16.5
chr21	35015684	0	0.1333	0.8667	0.8667	1	0.6812	1	15867	28.5	20.25
chr21	35015731	0	0	1	1	1	0.9524	1	15868	30	16.5
chr21	35015732	0	0.0333	0.9667	0.9667	1	0.641	1	15869	28.5	20.25
chr21	35015742	0	0	1	1	1	0.7719	1	15870	30	16.5
chr21	35015743	0	0	1	1	1	0.8934	1	15871	28.5	20.25
chr21	35015765	0	0.0667	0.9333	0.9333	1	0.7487	1	15872	28.5	20.25
chr21	35026074	0	0.4333	0.5667	0.5667	1	0.6268	1	15886	17.5	11.5
chr21	35026075	0.7667	0.2333	0	0.7667	-1	-0.7582	-1	15887	12.25	10.25
chr21	35026124	0	0.1667	0.8333	0.8333	1	0.3234	1	15894	12.25	10.25
chr21	35062252	0	0.4667	0.5333	0.5333	1	0.572	1	15925	25.25	22.75
chr21	35178246	0.5667	0.4	0.0333	0.5667	-1	-0.3457	-1	16018	14.25	35
chr21	35219644	0.6333	0.3667	0	0.6333	-1	-0.6228	-1	16050	15.5	12
chr21	35219742	0	0.3667	0.6333	0.6333	1	0.418	1	16051	15.5	12
chr21	35281839	0	0.3	0.7	0.7	1	0.3924	1	16133	12	23.5
chr21	35329122	0.7	0.3	0	0.7	-1	-0.507	-1	16190	27.5	27.25
chr21	35343351	0.6	0.4	0	0.6	-1	-0.3445	-1	16194	19.5	16.25
chr21	35747595	0	0.1667	0.8333	0.8333	1	0.5457	1	16703	19	7.5
chr21	35747647	0	0	1	1	1	0.7294	1	16704	19	7.5
chr21	35747662	0	0	1	1	1	0.6908	1	16705	19	7.5
chr21	35747680	0	0	1	1	1	0.644	1	16707	19	7.5
chr21	35747682	0	0	1	1	1	0.7722	1	16708	19	7.5
chr21	35747699	0	0	1	1	1	0.5476	1	16709	17.25	10.25
chr21	35747710	0	0	1	1	1	0.622	1	16711	17.25	10.25
chr21	35747711	0	0	1	1	1	0.8104	1	16712	18.25	8.75
chr21	35747717	0	0	1	1	1	0.724	1	16714	18.25	8.75
chr21	35747720	0	0	1	1	1	0.8296	1	16715	17.25	10.25
chr21	35747721	0	0	1	1	1	0.5521	1	16716	18.25	8.75
chr21	35747736	0	0.0667	0.9333	0.9333	1	0.5417	1	16717	17.25	10.25
chr21	35747739	0	0.3333	0.6667	0.6667	1	0.5178	1	16719	17.25	10.25
chr21	35747740	0	0.1333	0.8667	0.8667	1	0.4552	1	16720	18.25	8.75
chr21	35747742	0	0.0333	0.9667	0.9667	1	0.6339	1	16721	17.25	10.25
chr21	35747743	0	0.3	0.7	0.7	1	0.6438	1	16722	18.25	8.75
chr21	35747749	0	0.0667	0.9333	0.9333	1	0.4222	1	16724	25.75	21.25
chr21	35747759	0	0.0333	0.9667	0.9667	1	0.592	1	16725	7.5	12.5
chr21	35747769	0	0.1333	0.8667	0.8667	1	0.5013	1	16726	7.5	12.5
chr21	35747774	0	0.0333	0.9667	0.9667	1	0.5898	1	16727	7.5	12.5
chr21	35747784	0	0	1	1	1	0.6046	1	16728	7.5	12.5
chr21	35747802	0	0.3	0.7	0.7	1	0.3281	1	16729	23.75	20.5
chr21	35747880	0	0.0667	0.9333	0.9333	1	0.7467	1	16733	29.5	18.75
chr21	35747883	0	0.1667	0.8333	0.8333	1	0.568	1	16734	29.5	18.75
chr21	35747931	0	0.0333	0.9667	0.9667	1	0.6333	1	16735	29.5	18.75
chr21	35747937	0	0	1	1	1	0.7509	1	16736	29.5	18.75
chr21	35747939	0	0	1	1	1	0.7318	1	16737	29.5	18.75
chr21	35747943	0	0.4667	0.5333	0.5333	1	0.353	1	16739	40	26.5
chr21	35747949	0	0.3667	0.6333	0.6333	1	0.6288	1	16740	10.5	7.75
chr21	35747951	0	0	1	1	1	0.7456	1	16741	10.5	7.75
chr21	35747955	0	0	1	1	1	0.6884	1	16742	10.5	7.75
chr21	35784138	0	0.5	0.5	0.5	1	0.4376	1	16773	11	8.25
chr21	35831851	0	0.3667	0.6333	0.6333	1	0.5916	1	16785	15.75	10.25
chr21	35832110	0	0.5	0.5	0.5	1	0.439	1	16807	16.5	27
chr21	35987103	0	0.5	0.5	0.5	1	0.586	1	16935	11	30
chr21	35987185	0	0.1667	0.8333	0.8333	1	0.8142	1	16949	11	30
chr21	35987429	0	0.0333	0.9667	0.9667	1	0.7092	1	17014	31.25	15.25
chr21	35987430	0	0.2333	0.7667	0.7667	1	0.4141	1	17015	32.5	16
chr21	35987506	0	0.5	0.5	0.5	1	0.4656	1	17036	31.25	15.25
chr21	35987507	0	0.1	0.9	0.9	1	0.6319	1	17037	32.5	16
chr21	35989326	0	0.4333	0.5667	0.5667	1	0.5675	1	17071	9.75	14.5
chr21	36042000	0.7	0.3	0	0.7	-1	-0.7193	-1	17196	14.5	13.5
chr21	36164207	0.7667	0.2333	0	0.7667	-1	-0.3989	-1	17413	9.25	5.5
chr21	36164214	0.7333	0.2667	0	0.7333	-1	-0.3491	-1	17414	40.75	19.25
chr21	36164230	0.6667	0.3333	0	0.6667	-1	-0.4865	-1	17418	26.5	14.75
chr21	36164232	0.7667	0.2333	0	0.7667	-1	-0.354	-1	17419	31.5	13.75
chr21	36164233	0.9333	0.0667	0	0.9333	-1	-0.5179	-1	17420	26.5	14.75
chr21	36164235	0.8667	0.1333	0	0.8667	-1	-0.4399	-1	17421	31.5	13.75
chr21	36164236	0.7333	0.2667	0	0.7333	-1	-0.4146	-1	17422	26.5	14.75
chr21	36164238	0.7667	0.2333	0	0.7667	-1	-0.3845	-1	17423	31.5	13.75
chr21	36164267	0.5667	0.4333	0	0.5667	-1	-0.511	-1	17430	26.5	14.75
chr21	36164282	0.7333	0.2667	0	0.7333	-1	-0.5092	-1	17431	31.5	13.75
chr21	36164283	0.6	0.4	0	0.6	-1	-0.3677	-1	17432	26.5	14.75
chr21	36164294	0.7	0.3	0	0.7	-1	-0.3256	-1	17433	31.5	13.75
chr21	36164295	0.6	0.4	0	0.6	-1	-0.3429	-1	17434	26.5	14.75
chr21	36164297	0.7	0.3	0	0.7	-1	-0.3163	-1	17435	31.5	13.75
chr21	36164298	0.7333	0.2667	0	0.7333	-1	-0.6	-1	17436	26.5	14.75
chr21	36164535	0.7667	0.2333	0	0.7667	-1	-0.6693	-1	17453	8.75	31.25
chr21	36164563	0.5333	0.4667	0	0.5333	-1	-0.6302	-1	17456	16.75	4.5
chr21	36164564	0.5667	0.4333	0	0.5667	-1	-0.3637	-1	17457	26.25	36
chr21	36164611	0.6667	0.3333	0	0.6667	-1	-0.5031	-1	17472	16.75	4.5
chr21	36164612	1	0	0	1	-1	-0.4893	-1	17473	17.5	4.75
chr21	36164645	0.5333	0.4667	0	0.5333	-1	-0.3506	-1	17478	29.25	28.25
chr21	36164675	0.6	0.4	0	0.6	-1	-0.3097	-1	17484	29.25	28.25
chr21	36164676	0.6333	0.3667	0	0.6333	-1	-0.3985	-1	17485	30.5	27.75
chr21	36164690	0.6667	0.3333	0	0.6667	-1	-0.4104	-1	17486	29.25	28.25
chr21	36164708	0.6333	0.3667	0	0.6333	-1	-0.4752	-1	17490	29.25	28.25
chr21	36164711	0.7333	0.2667	0	0.7333	-1	-0.54	-1	17492	29.25	28.25
chr21	36260949	0	0.1	0.9	0.9	1	0.6113	1	17623	9	14.75
chr21	36261147	0	0.3333	0.6667	0.6667	1	0.6003	1	17649	30.25	9.5
chr21	36261260	0	0.0667	0.9333	0.9333	1	0.6806	1	17687	15	36
chr21	36261422	0	0	1	1	1	0.7218	1	17705	28	14.75
chr21	36261436	0	0.1333	0.8667	0.8667	1	0.589	1	17709	28	14.75
chr21	36261445	0	0.2	0.8	0.8	1	0.5524	1	17711	28	14.75
chr21	36261518	0	0.1	0.9	0.9	1	0.5586	1	17729	14	17.5
chr21	36261633	0	0.2333	0.7667	0.7667	1	0.6018	1	17747	22.5	9.5
chr21	36261703	0	0.4333	0.5667	0.5667	1	0.6688	1	17761	22.5	9.5
chr21	36261708	0	0.3333	0.6667	0.6667	1	0.6315	1	17763	12.5	12.75
chr21	36261715	0	0.3667	0.6333	0.6333	1	0.5654	1	17767	12.5	12.75
chr21	36261746	0	0.2	0.8	0.8	1	0.5744	1	17777	12.5	12.75
chr21	36262769	0	0.2667	0.7333	0.7333	1	0.4953	1	17898	34.25	8.25
chr21	36262809	0	0.4	0.6	0.6	1	0.4747	1	17902	34.25	8.25
chr21	36402412	0	0.3667	0.6333	0.6333	1	0.6384	1	17931	10.5	22.5
chr21	36578714	0.6667	0.3333	0	0.6667	-1	-0.3904	-1	17977	29.25	13.75
chr21	36926835	0.5667	0.4333	0	0.5667	-1	-0.3874	-1	18079	14.25	35.25
chr21	37442250	0	0.1333	0.8667	0.8667	1	0.7771	1	18289	23	15.75
chr21	37442258	0	0.3667	0.6333	0.6333	1	0.7102	1	18290	23	15.75
chr21	37442267	0	0	1	1	1	0.8404	1	18291	23	15.75
chr21	37442273	0	0	1	1	1	0.7648	1	18292	23	15.75
chr21	37442275	0	0	1	1	1	0.9482	1	18293	23	15.75
chr21	37442289	0	0.4	0.6	0.6	1	0.6782	1	18297	22.25	9
chr21	37442308	0	0	1	1	1	0.7084	1	18303	22.25	9
chr21	37442309	0	0	1	1	1	0.8246	1	18304	23.25	11.5
chr21	37442314	0	0	1	1	1	0.8572	1	18305	22.25	9
chr21	37442346	0	0	1	1	1	0.8834	1	18312	23.25	11.5
chr21	37442350	0	0	1	1	1	0.6646	1	18313	22.25	9
chr21	37442360	0	0.1333	0.8667	0.8667	1	0.6598	1	18316	36.25	30
chr21	37442385	0	0.2667	0.7333	0.7333	1	0.7326	1	18317	13.5	14.25
chr21	37442405	0	0.1667	0.8333	0.8333	1	0.8598	1	18321	13.5	14.25
chr21	37442437	0	0.2333	0.7667	0.7667	1	0.4692	1	18326	23	13.25
chr21	37442464	0	0.0333	0.9667	0.9667	1	0.5586	1	18327	22.75	11.25
chr21	37442465	0	0.1333	0.8667	0.8667	1	0.6544	1	18328	23	13.25
chr21	37442476	0	0.0333	0.9667	0.9667	1	0.7177	1	18329	22.75	11.25
chr21	37442477	0	0	1	1	1	0.8434	1	18330	23	13.25
chr21	37442480	0	0	1	1	1	0.9305	1	18331	22.75	11.25
chr21	37442481	0	0.0667	0.9333	0.9333	1	0.7529	1	18332	23	13.25
chr21	37442482	0	0	1	1	1	0.7771	1	18333	22.75	11.25
chr21	37442483	0	0.4333	0.5667	0.5667	1	0.635	1	18334	23	13.25
chr21	37477201	0	0.2333	0.7667	0.7667	1	0.6439	1	18369	13.25	10
chr21	37485397	0	0.3667	0.6333	0.6333	1	0.4532	1	18382	21.25	17.75
chr21	37507361	0	0.3333	0.6667	0.6667	1	0.6355	1	18464	7.75	11.25
chr21	37528542	0	0.3333	0.6667	0.6667	1	0.5798	1	18530	17.25	15.75
chr21	37529627	0	0.2333	0.7667	0.7667	1	0.5798	1	18720	31.5	11.5
chr21	37529704	0.7	0.3	0	0.7	-1	-0.4477	-1	18723	29.25	12.75
chr21	37529767	0.6	0.4	0	0.6	-1	-0.7723	-1	18732	16.5	13.25
chr21	37531724	0	0.3	0.7	0.7	1	0.645	1	18763	14.75	5.5
chr21	37559057	0.7667	0.2333	0	0.7667	-1	-0.6578	-1	18787	21	16
chr21	37573253	0	0.3667	0.6333	0.6333	1	0.6086	1	18820	9.5	7.75
chr21	37691787	0.5333	0.4667	0	0.5333	-1	-0.4174	-1	19051	13.5	24.75
chr21	37692668	0	0.1667	0.8333	0.8333	1	0.5917	1	19070	16.25	20
chr21	37692678	0	0.1	0.9	0.9	1	0.7333	1	19072	16.25	20
chr21	37692701	0	0.0333	0.9667	0.9667	1	0.5452	1	19079	15.75	17.75
chr21	37692702	0	0.0333	0.9667	0.9667	1	0.5646	1	19080	16.25	20
chr21	37692703	0	0.2667	0.7333	0.7333	1	0.6166	1	19081	15.75	17.75
chr21	37692705	0	0.0333	0.9667	0.9667	1	0.6833	1	19082	16.25	20
chr21	37692706	0	0	1	1	1	0.7726	1	19083	15.75	17.75
chr21	37692708	0	0.2	0.8	0.8	1	0.5084	1	19084	16.25	20
chr21	37692718	0	0	1	1	1	0.7542	1	19087	15.75	17.75
chr21	37692720	0	0.0333	0.9667	0.9667	1	0.6666	1	19088	16.25	20
chr21	37692757	0	0.0667	0.9333	0.9333	1	0.7358	1	19095	13.5	13.5
chr21	37692781	0	0.1	0.9	0.9	1	0.8623	1	19099	13.5	13.5
chr21	37750423	0	0.3333	0.6667	0.6667	1	0.403	1	19145	20.25	8.25
chr21	37756188	0.6667	0.3	0.0333	0.6667	-1	-0.3603	-1	19167	17.25	16.5
chr21	37757498	0.7	0.2333	0.0667	0.7	-1	-0.3808	-1	19187	20.25	19.75
chr21	37757501	0.0333	0.3	0.6667	0.6667	1	0.3763	1	19188	15.5	19.5
chr21	37757860	0	0.3667	0.6333	0.6333	1	0.4534	1	19195	5.5	9
chr21	37760413	0.6667	0.3333	0	0.6667	-1	-0.5711	-1	19220	9.75	15.5
chr21	37771625	0	0.2667	0.7333	0.7333	1	0.5228	1	19271	13.75	27.25
chr21	37771630	0.5333	0.4667	0	0.5333	-1	-0.4135	-1	19273	10.5	28.75
chr21	37776959	0	0.2	0.8	0.8	1	0.5458	1	19283	22.5	14.5
chr21	37788168	0	0.1	0.9	0.9	1	0.3901	1	19311	22	16.5
chr21	37870098	0	0.3667	0.6333	0.6333	1	0.3526	1	19400	17	18.25
chr21	37904526	0	0.4333	0.5667	0.5667	1	0.3233	1	19417	14.5	22.25
chr21	37963551	0	0.3667	0.6333	0.6333	1	0.5768	1	19520	14.5	20.25
chr21	38065813	0.6333	0.3667	0	0.6333	-1	-0.7536	-1	19672	15	11.5
chr21	38068491	0	0.3	0.7	0.7	1	0.7048	1	19698	9.5	13.25
chr21	38077131	0	0.3	0.7	0.7	1	0.6871	1	20210	25.25	20.25
chr21	38077598	0	0.1667	0.8333	0.8333	1	0.7685	1	20258	16.5	46.5
chr21	38080330	0.7	0.3	0	0.7	-1	-0.6581	-1	20317	13.25	11.25
chr21	38080598	0	0.4667	0.5333	0.5333	1	0.6091	1	20336	16.75	16.5
chr21	38119925	0	0.1333	0.8667	0.8667	1	0.7796	1	20502	9.75	9
chr21	38120037	0	0.1	0.9	0.9	1	0.7416	1	20537	5.5	8.75
chr21	38120038	0	0.1	0.9	0.9	1	0.6947	1	20538	9.75	9
chr21	38143246	0	0.1667	0.8333	0.8333	1	0.8347	1	20631	7.25	18
chr21	38143438	0.9333	0.0667	0	0.9333	-1	-0.7277	-1	20649	6	20.5
chr21	38330354	0.9	0.1	0	0.9	-1	-0.6294	-1	20862	16	35.75
chr21	38338778	0.8667	0.1333	0	0.8667	-1	-0.6854	-1	20931	12	17.5
chr21	38339335	0.5667	0.4333	0	0.5667	-1	-0.5079	-1	20993	12	11
chr21	38445443	0	0.2333	0.7667	0.7667	1	0.5476	1	21405	8	9.75
chr21	38445571	0	0.3333	0.6667	0.6667	1	0.561	1	21452	7	8.25
chr21	38445919	0	0.3	0.7	0.7	1	0.7458	1	21484	14.5	15.5
chr21	38638311	0.6667	0.3333	0	0.6667	-1	-0.5182	-1	21674	17.75	26
chr21	38638321	1	0	0	1	-1	-0.9891	-1	21676	17.75	26
chr21	38638322	1	0	0	1	-1	-0.8611	-1	21677	20.25	31.25
chr21	38638363	1	0	0	1	-1	-0.9037	-1	21678	17.75	26
chr21	38638367	0.9333	0.0667	0	0.9333	-1	-1	-1	21680	17.75	26
chr21	38638368	0.9	0.1	0	0.9	-1	-0.4977	-1	21681	20.25	31.25
chr21	38638375	0.7667	0.2333	0	0.7667	-1	-0.7667	-1	21682	17.75	26
chr21	38638376	1	0	0	1	-1	-0.9439	-1	21683	20.25	31.25
chr21	38638380	0.9333	0.0667	0	0.9333	-1	-0.9904	-1	21685	20.25	31.25
chr21	38639816	0	0.4667	0.5333	0.5333	1	0.6405	1	21720	9.5	5.75
chr21	38738667	0	0.2667	0.7333	0.7333	1	0.6532	1	21890	25.75	15.25
chr21	38740456	0.7	0.3	0	0.7	-1	-0.6258	-1	22132	27.25	35.5
chr21	39129646	0	0.4667	0.5333	0.5333	1	0.5655	1	22382	7	28.75
chr21	39755720	0	0	1	1	1	0.7858	1	22700	14.25	11
chr21	39814050	0	0.2	0.8	0.8	1	0.5413	1	22727	15.75	9
chr21	39814375	0.9333	0.0667	0	0.9333	-1	-0.6407	-1	22743	28.25	21.25
chr21	39949459	0.7333	0.2667	0	0.7333	-1	-0.4507	-1	22798	23.75	30.5
chr21	40033630	0.6	0.3333	0.0667	0.6	-1	-0.3679	-1	22977	27.5	12
chr21	40117575	0	0.0667	0.9333	0.9333	1	0.7048	1	23083	30.5	11.75
chr21	40177153	0	0	1	1	1	0.9502	1	23154	13.25	10.25
chr21	40177154	0	0.4	0.6	0.6	1	0.6058	1	23155	11.75	12
chr21	40177166	0	0	1	1	1	1	1	23157	11.75	12
chr21	40177170	0	0	1	1	1	1	1	23158	13.25	10.25
chr21	40177171	0	0	1	1	1	1	1	23159	11.75	12
chr21	40177189	0	0.1667	0.8333	0.8333	1	0.4856	1	23160	26.25	15.25
chr21	40177190	0	0.2333	0.7667	0.7667	1	0.6458	1	23161	11.75	12
chr21	40177205	0	0	1	1	1	0.9688	1	23162	13	5
chr21	40177278	0	0	1	1	1	0.875	1	23163	13	5
chr21	40177310	0	0	1	1	1	0.875	1	23164	5.5	25.5
chr21	40177322	0	0.0333	0.9667	0.9667	1	0.975	1	23166	7	22.75
chr21	40177345	0	0.2667	0.7333	0.7333	1	0.6917	1	23168	7	22.75
chr21	40177347	0	0.1	0.9	0.9	1	0.8565	1	23169	5.5	25.5
chr21	40177348	0	0	1	1	1	1	1	23170	7	22.75
chr21	40177352	0	0	1	1	1	0.9167	1	23171	5.5	25.5
chr21	40177353	0	0.4333	0.5667	0.5667	1	0.6667	1	23172	7	22.75
chr21	40177375	0	0	1	1	1	0.9688	1	23173	5.5	25.5
chr21	40177376	0	0	1	1	1	0.994	1	23174	7	22.75
chr21	40177401	0	0	1	1	1	0.9444	1	23175	5.5	25.5
chr21	40177402	0	0	1	1	1	0.975	1	23176	7	22.75
chr21	40177405	0	0.1	0.9	0.9	1	0.9444	1	23178	7	22.75
chr21	40177415	0	0.0667	0.9333	0.9333	1	0.8334	1	23181	5.5	25.5
chr21	40177416	0	0.3667	0.6333	0.6333	1	0.8214	1	23182	7	22.75
chr21	40177430	0	0.0333	0.9667	0.9667	1	0.8835	1	23185	23.5	13.5
chr21	40177442	0	0.0667	0.9333	0.9333	1	0.8368	1	23187	23.5	13.5
chr21	40177450	0	0	1	1	1	0.9389	1	23189	23.5	13.5
chr21	40177451	0	0	1	1	1	0.9868	1	23190	24	16.5
chr21	40177452	0	0	1	1	1	0.9474	1	23191	23.5	13.5
chr21	40177453	0	0.0333	0.9667	0.9667	1	0.7653	1	23192	24	16.5
chr21	40177454	0	0	1	1	1	0.9208	1	23193	23.5	13.5
chr21	40177455	0	0	1	1	1	0.9632	1	23194	24	16.5
chr21	40177458	0	0	1	1	1	0.8544	1	23195	23.5	13.5
chr21	40177459	0	0	1	1	1	0.9474	1	23196	24	16.5
chr21	40177466	0	0	1	1	1	0.9778	1	23197	23.5	13.5
chr21	40177467	0	0	1	1	1	0.8533	1	23198	24	16.5
chr21	40177481	0	0.0333	0.9667	0.9667	1	0.9745	1	23200	24	16.5
chr21	40177498	0	0.1333	0.8667	0.8667	1	0.7646	1	23201	16.75	5.5
chr21	40177501	0	0.0667	0.9333	0.9333	1	0.7958	1	23202	16.75	5.5
chr21	40177514	0	0.0667	0.9333	0.9333	1	1	1	23203	16.75	5.5
chr21	40177531	0	0	1	1	1	0.9208	1	23204	16.75	5.5
chr21	40177852	0	0	1	1	1	1	1	23206	12.25	10.75
chr21	40177875	0	0.1	0.9	0.9	1	0.9062	1	23208	12.25	10.75
chr21	40177876	0	0	1	1	1	0.9761	1	23209	13.25	11.25
chr21	40177881	0	0	1	1	1	0.9375	1	23210	12.25	10.75
chr21	40177887	0	0	1	1	1	0.9288	1	23212	12.25	10.75
chr21	40177888	0	0	1	1	1	0.9375	1	23213	13.25	11.25
chr21	40177907	0	0.1	0.9	0.9	1	0.875	1	23215	13.25	11.25
chr21	40177969	0	0.3333	0.6667	0.6667	1	0.5053	1	23216	9.25	16.5
chr21	40177972	0	0	1	1	1	1	1	23218	9.25	16.5
chr21	40177974	0	0.0333	0.9667	0.9667	1	0.9087	1	23220	9.25	16.5
chr21	40177979	0	0	1	1	1	0.8334	1	23222	9.25	16.5
chr21	40177980	0	0	1	1	1	1	1	23223	8.75	16.25
chr21	40177987	0	0	1	1	1	1	1	23224	9.25	16.5
chr21	40177988	0	0.0333	0.9667	0.9667	1	0.8661	1	23225	8.75	16.25
chr21	40177989	0	0.0333	0.9667	0.9667	1	0.9286	1	23226	9.25	16.5
chr21	40177990	0	0.0333	0.9667	0.9667	1	1	1	23227	8.75	16.25
chr21	40177993	0	0	1	1	1	0.9444	1	23228	9.25	16.5
chr21	40177994	0	0	1	1	1	0.9773	1	23229	8.75	16.25
chr21	40177996	0	0	1	1	1	1	1	23230	9.25	16.5
chr21	40177997	0	0	1	1	1	1	1	23231	8.75	16.25
chr21	40178007	0	0.2	0.8	0.8	1	0.7847	1	23232	9.25	16.5
chr21	40178008	0	0.0333	0.9667	0.9667	1	0.7786	1	23233	8.75	16.25
chr21	40178012	0	0	1	1	1	0.8095	1	23234	9.25	16.5
chr21	40178013	0	0	1	1	1	1	1	23235	8.75	16.25
