chr	pos	Hypo.pos	EM.pos	Hyper.pos	max.p	mCstatus	meanDiff	DM.status	index	meanCov.test	meanCov.control
chr21	46885349	0	0.9667	0.0333	0.9667	0	0.1926	0	47682	15.25	10.25
chr21	46885377	0.0333	0.9667	0	0.9667	0	-0.1396	0	47683	10	12.75
chr21	46885378	0	1	0	1	0	-0.0365	0	47684	24.5	19.75
chr21	46885391	0	1	0	1	0	0.0106	0	47685	10	12.75
chr21	46885427	0	0.9667	0.0333	0.9667	0	0.2527	0	47686	10	12.75
chr21	46885455	0	1	0	1	0	0	0	47687	10	12.75
chr21	46886425	0	1	0	1	0	-0.527	0	47688	25	21.75
chr21	46886489	0	0.9667	0.0333	0.9667	0	0.1991	0	47689	25	21.75
chr21	46886505	0.0667	0.9333	0	0.9333	0	-0.1487	0	47690	25	21.75
chr21	46886537	0	1	0	1	0	-0.0101	0	47691	25	21.75
chr21	46887034	0	1	0	1	0	-0.1875	0	47692	6	8.25
chr21	46887050	0.2333	0.7667	0	0.7667	0	-0.506	0	47693	6	8.25
chr21	46887051	0	1	0	1	0	-0.093	0	47694	7.25	10
chr21	46887114	0	1	0	1	0	0.0953	0	47695	6	8.25
chr21	46887115	0.0667	0.9333	0	0.9333	0	-0.1389	0	47696	7.25	10
chr21	46887127	0	1	0	1	0	-0.3571	0	47697	6	8.25
chr21	46887128	0	0.9333	0.0667	0.9333	0	0.2672	0	47698	7.25	10
chr21	46887150	0	1	0	1	0	-0.0898	0	47699	23	8.75
chr21	46887151	0	1	0	1	0	0.1537	0	47700	7.25	10
chr21	46887158	0	1	0	1	0	0.0893	0	47701	23	8.75
chr21	46887159	0	1	0	1	0	0.0369	0	47702	24.75	10
chr21	46887181	0	1	0	1	0	0.1679	0	47703	23	8.75
chr21	46887182	0	1	0	1	0	-0.0653	0	47704	24.75	10
chr21	46887223	0	1	0	1	0	-0.1213	0	47705	23	8.75
chr21	46887224	0	1	0	1	0	-0.0921	0	47706	24.75	10
chr21	46887241	0.0333	0.9667	0	0.9667	0	-0.1509	0	47707	23	8.75
chr21	46887242	0	1	0	1	0	-0.3312	0	47708	24.75	10
chr21	46887274	0.0333	0.9667	0	0.9667	0	-0.091	0	47709	24.75	10
chr21	46887644	0	1	0	1	0	-0.3667	0	47710	12	14
chr21	46887645	0.0333	0.9667	0	0.9667	0	-0.015	0	47711	39	19.5
chr21	46887677	0	1	0	1	0	-0.0738	0	47712	12	14
chr21	46887678	0	1	0	1	0	0.0134	0	47713	19	11.75
chr21	46887694	0	1	0	1	0	0.0338	0	47714	28.25	19
chr21	46887695	0.0333	0.9667	0	0.9667	0	-0.0955	0	47715	31.25	16
chr21	46888344	0.1	0.8667	0.0333	0.8667	0	-0.0995	0	47716	50.25	29.25
chr21	46888376	0	1	0	1	0	0.0937	0	47717	33	19.75
chr21	46888377	0	0.9667	0.0333	0.9667	0	0.0831	0	47718	35	15.75
chr21	46888384	0	0.9667	0.0333	0.9667	0	0.609	0	47719	33	19.75
chr21	46888385	0.0667	0.9333	0	0.9333	0	-0.1243	0	47720	35	15.75
chr21	46888390	0.6	0.4	0	0.6	-1	-0.3779	-1	47721	33	19.75
chr21	46888391	0	0.8667	0.1333	0.8667	0	0.4413	0	47722	35	15.75
chr21	46888393	0	1	0	1	0	0.2088	0	47723	33	19.75
chr21	46888394	0	0.9	0.1	0.9	0	0.4444	0	47724	35	15.75
chr21	46888415	0.3	0.7	0	0.7	0	-0.325	0	47725	33	19.75
chr21	46888416	0	1	0	1	0	-0.0729	0	47726	35	15.75
chr21	46888439	0	1	0	1	0	-0.01	0	47727	33	19.75
chr21	46888440	0	0.9667	0.0333	0.9667	0	0.1201	0	47728	35	15.75
chr21	46888499	0	1	0	1	0	-0.1668	0	47729	33	19.75
chr21	46888500	0	0.9667	0.0333	0.9667	0	0.0029	0	47730	35	15.75
chr21	46888509	0.0333	0.9667	0	0.9667	0	0.1817	0	47731	8.25	4
chr21	46888510	0	0.8667	0.1333	0.8667	0	0.2316	0	47732	35	15.75
chr21	46888517	0	1	0	1	0	-0.2083	0	47733	8.25	4
chr21	46888518	0	1	0	1	0	0.133	0	47734	7.25	3.75
chr21	46888523	0	1	0	1	0	0.22	0	47735	8.25	4
chr21	46888524	0	1	0	1	0	0.0341	0	47736	7.25	3.75
chr21	46888526	0	1	0	1	0	0.0433	0	47737	8.25	4
chr21	46888527	0	1	0	1	0	-0.3611	0	47738	7.25	3.75
chr21	46888580	0	1	0	1	0	0.17	0	47739	8.25	4
chr21	46888581	0	1	0	1	0	0.008	0	47740	7.25	3.75
chr21	46888609	0	1	0	1	0	-0.1742	0	47741	8.25	4
chr21	46888610	0	1	0	1	0	-0.0873	0	47742	7.25	3.75
chr21	46888617	0	1	0	1	0	0.1666	0	47743	8.25	4
chr21	46888618	0	0.8667	0.1333	0.8667	0	0.7054	0	47744	7.25	3.75
chr21	46888626	0	1	0	1	0	0.0033	0	47745	8.25	4
chr21	46888627	0	1	0	1	0	0.2138	0	47746	7.25	3.75
chr21	46888649	0	1	0	1	0	0.1383	0	47747	8.25	4
chr21	46888650	0	1	0	1	0	0.1036	0	47748	7.25	3.75
chr21	46888652	0	1	0	1	0	-0.3534	0	47749	8	19
chr21	46888653	0	1	0	1	0	-0.2941	0	47750	7.25	3.75
chr21	46888661	0.1667	0.8333	0	0.8333	0	-0.3113	0	47751	8	19
chr21	46888672	0.0333	0.8667	0.1	0.8667	0	0.1533	0	47752	8	19
chr21	46888681	0	1	0	1	0	-0.168	0	47753	8	19
chr21	46888717	0	1	0	1	0	-0.1662	0	47754	8	19
chr21	46888720	0.4333	0.5667	0	0.5667	0	-0.1969	0	47755	8	19
chr21	46888779	0	1	0	1	0	-0.3922	0	47756	8	19
chr21	46888828	0	1	0	1	0	0.1619	0	47757	10.75	14.25
chr21	46888829	0	1	0	1	0	0	0	47758	10.25	14.75
chr21	46888839	0.0333	0.9667	0	0.9667	0	-0.5098	0	47759	10.75	14.25
chr21	46888840	0	1	0	1	0	-0.369	0	47760	10.25	14.75
chr21	46888879	0	1	0	1	0	0.0064	0	47761	10.75	14.25
chr21	46888880	0	1	0	1	0	-0.0101	0	47762	10.25	14.75
chr21	46889853	0	1	0	1	0	-0.2097	0	47763	18.5	7
chr21	46889914	0.0333	0.9667	0	0.9667	0	-0.2348	0	47764	18.5	7
chr21	46889915	0.0333	0.9667	0	0.9667	0	-0.3708	0	47765	17.5	8
chr21	46889948	0	0.9667	0.0333	0.9667	0	0.2556	0	47766	18.5	7
chr21	46889949	0	1	0	1	0	-0.063	0	47767	17.5	8
chr21	46889976	0	1	0	1	0	-0.0236	0	47768	18.5	7
chr21	46889977	0	1	0	1	0	-0.2061	0	47769	17.5	8
chr21	46889987	0.0667	0.9333	0	0.9333	0	-0.0098	0	47770	18.5	7
chr21	46889988	0.1667	0.8333	0	0.8333	0	-0.1978	0	47771	17.5	8
chr21	46889995	0	1	0	1	0	-0.0184	0	47772	18.5	7
chr21	46889996	0	1	0	1	0	-0.0088	0	47773	17.5	8
chr21	46890000	0	1	0	1	0	-0.0516	0	47774	18.5	7
chr21	46890001	0	0.9667	0.0333	0.9667	0	0.1652	0	47775	17.5	8
chr21	46890021	0	1	0	1	0	-0.2492	0	47776	18.5	7
chr21	46890022	0	1	0	1	0	-0.1775	0	47777	17.5	8
chr21	46890040	0	1	0	1	0	-0.4206	0	47778	14	22.25
chr21	46890041	0.0667	0.9	0.0333	0.9	0	0.0667	0	47779	17.5	8
chr21	46890048	0.0333	0.9667	0	0.9667	0	0.122	0	47780	14	22.25
chr21	46890049	0	1	0	1	0	-0.1322	0	47781	16	24
chr21	46890055	0	1	0	1	0	0.0931	0	47782	14	22.25
chr21	46890056	0	1	0	1	0	0.2408	0	47783	16	24
chr21	46890076	0.4667	0.5333	0	0.5333	0	-0.2612	0	47784	14	22.25
chr21	46890077	0.5	0.5	0	0.5	-1	-0.4278	-1	47785	16	24
chr21	46890084	0.8667	0.1333	0	0.8667	-1	-0.8566	-1	47786	14	22.25
chr21	46890085	0	1	0	1	0	-0.0447	0	47787	16	24
chr21	46890201	0	1	0	1	0	0.2634	0	47788	16	24
chr21	46891580	0	1	0	1	0	-0.0523	0	47789	17.5	12.25
chr21	46891611	0.1	0.8333	0.0667	0.8333	0	0.0631	0	47790	17	11.25
chr21	46891612	0.0667	0.9	0.0333	0.9	0	0.1485	0	47791	22.75	14.75
chr21	46891623	0	1	0	1	0	-0.2	0	47792	17	11.25
chr21	46891624	0	1	0	1	0	0.0709	0	47793	22.75	14.75
chr21	46891691	0.0333	0.9333	0.0333	0.9333	0	-0.3535	0	47794	17	11.25
chr21	46891692	0.0667	0.8	0.1333	0.8	0	0.2498	0	47795	22.75	14.75
chr21	46891705	0.2	0.7667	0.0333	0.7667	0	-0.2266	0	47796	17	11.25
chr21	46891706	0.0333	0.7333	0.2333	0.7333	0	0.316	0	47797	22.75	14.75
chr21	46891710	0.0333	0.7667	0.2	0.7667	0	0.2536	0	47798	17	11.25
chr21	46891711	0.2667	0.7333	0	0.7333	0	-0.0937	0	47799	22.75	14.75
chr21	46891772	0	0.5667	0.4333	0.5667	0	0.484	0	47800	19.25	22.5
chr21	46891773	0	0.9	0.1	0.9	0	0.1723	0	47801	42.25	39
chr21	46891793	0.1	0.8667	0.0333	0.8667	0	0.0187	0	47802	19.25	22.5
chr21	46891794	0	0.9333	0.0667	0.9333	0	0.2592	0	47803	19.5	24.25
chr21	46891839	0	0.9667	0.0333	0.9667	0	0.2498	0	47804	19.25	22.5
chr21	46891840	0	1	0	1	0	-0.3239	0	47805	19.5	24.25
chr21	46891857	0	1	0	1	0	0	0	47806	19.25	22.5
chr21	46891858	0	1	0	1	0	0.1915	0	47807	19.5	24.25
chr21	46892107	0	1	0	1	0	-0.5521	0	47808	7.75	5.75
chr21	46892128	0	1	0	1	0	-0.45	0	47809	7.75	5.75
chr21	46892160	0.6667	0.3333	0	0.6667	-1	-0.8688	-1	47810	7.75	5.75
chr21	46892168	0	1	0	1	0	-0.6042	0	47811	7.75	5.75
chr21	46892176	0	1	0	1	0	-0.5769	0	47812	7.75	5.75
chr21	46892200	0.1333	0.8667	0	0.8667	0	-0.5438	0	47813	7.75	5.75
chr21	46892206	0	1	0	1	0	-0.3942	0	47814	7.75	5.75
chr21	46893139	0	1	0	1	0	-0.0637	0	47815	22.5	8.25
chr21	46893143	0	1	0	1	0	-0.0357	0	47816	22.5	8.25
chr21	46893145	0	1	0	1	0	0.024	0	47817	22.5	8.25
chr21	46893155	0	1	0	1	0	-0.1639	0	47818	22.5	8.25
chr21	46893214	0	1	0	1	0	0.0284	0	47819	22.5	8.25
chr21	46893249	0	0.9667	0.0333	0.9667	0	0.2091	0	47820	8.25	6
chr21	46893253	0	1	0	1	0	0.1353	0	47821	8.25	6
chr21	46893262	0	1	0	1	0	0.0168	0	47822	8.25	6
chr21	46893293	0	1	0	1	0	-0.2647	0	47823	8.25	6
chr21	46893296	0	0.9667	0.0333	0.9667	0	0.5333	0	47824	8.25	6
chr21	46893374	0	1	0	1	0	0.0833	0	47825	8.25	6
chr21	46893383	0	1	0	1	0	0.0225	0	47826	8.25	6
chr21	46893388	0	1	0	1	0	-0.0694	0	47827	8.25	6
chr21	46893401	0	1	0	1	0	-0.0917	0	47828	8.25	6
chr21	46893414	0	1	0	1	0	0.0605	0	47829	8.25	6
chr21	46893588	0	1	0	1	0	0.0449	0	47830	15.25	7.5
chr21	46893609	0	1	0	1	0	-0.0683	0	47831	15.25	7.5
chr21	46893610	0	1	0	1	0	-0.0442	0	47832	13.5	6.5
chr21	46893618	0	1	0	1	0	0.0416	0	47833	15.25	7.5
chr21	46893619	0	1	0	1	0	-0.3269	0	47834	13.5	6.5
chr21	46893659	0	0.8	0.2	0.8	0	0.2862	0	47835	15.25	7.5
chr21	46893660	0	1	0	1	0	-0.5114	0	47836	13.5	6.5
chr21	46893680	0	1	0	1	0	-0.0118	0	47837	15.25	7.5
chr21	46893681	0	1	0	1	0	-0.0091	0	47838	13.5	6.5
chr21	46893698	0.1667	0.8333	0	0.8333	0	-0.3183	0	47839	15.25	7.5
chr21	46893699	0	1	0	1	0	0.0664	0	47840	13.5	6.5
chr21	46893727	0	1	0	1	0	-0.0353	0	47841	15.25	7.5
chr21	46893728	0	1	0	1	0	0.0796	0	47842	13.5	6.5
chr21	46893752	0	1	0	1	0	0.2278	0	47843	13.5	6.5
chr21	46895017	0.0333	0.9333	0.0333	0.9333	0	0.0517	0	47844	40	38.25
chr21	46895021	0	1	0	1	0	0.0742	0	47845	32.75	23.25
chr21	46895022	0	0.8667	0.1333	0.8667	0	0.5094	0	47846	32.75	17.5
chr21	46895025	0	1	0	1	0	-0.255	0	47847	32.75	23.25
chr21	46895026	0	1	0	1	0	0.0172	0	47848	32.75	17.5
chr21	46895042	0	1	0	1	0	-0.0961	0	47849	32.75	23.25
chr21	46895043	0	0.7	0.3	0.7	0	0.2528	0	47850	32.75	17.5
chr21	46895055	0.0667	0.9333	0	0.9333	0	-0.2253	0	47851	32.75	23.25
chr21	46895056	0	0.9333	0.0667	0.9333	0	0.1932	0	47852	32.75	17.5
chr21	46895060	0.4333	0.5667	0	0.5667	0	-0.261	0	47853	32.75	23.25
chr21	46895061	0.3667	0.6333	0	0.6333	0	-0.2096	0	47854	32.75	17.5
chr21	46895100	0	1	0	1	0	-0.0235	0	47855	32.75	23.25
chr21	46895101	0	0.8333	0.1667	0.8333	0	0.2978	0	47856	32.75	17.5
chr21	46895102	0.3	0.7	0	0.7	0	-0.3223	0	47857	32.75	23.25
chr21	46895103	0.0333	0.9667	0	0.9667	0	-0.2322	0	47858	32.75	17.5
chr21	46895114	0	1	0	1	0	0.0559	0	47859	32.75	23.25
chr21	46895115	0.1	0.9	0	0.9	0	-0.4133	0	47860	32.75	17.5
chr21	46895120	0	1	0	1	0	0.0275	0	47861	32.75	23.25
chr21	46895121	0	1	0	1	0	0.2311	0	47862	32.75	17.5
chr21	46895135	0	1	0	1	0	0.0311	0	47863	16.25	17.5
chr21	46895136	0.0333	0.9667	0	0.9667	0	-0.0832	0	47864	32.75	17.5
chr21	46895139	0	1	0	1	0	0.0185	0	47865	16.25	17.5
chr21	46895140	0	1	0	1	0	-0.1192	0	47866	13.75	21.25
chr21	46895156	0	1	0	1	0	0.0906	0	47867	16.25	17.5
chr21	46895157	0	1	0	1	0	-0.2171	0	47868	13.75	21.25
chr21	46895168	0.2333	0.7	0.0667	0.7	0	-0.2115	0	47869	16.25	17.5
chr21	46895169	0	0.8667	0.1333	0.8667	0	0.2487	0	47870	13.75	21.25
chr21	46895173	0	1	0	1	0	-0.0683	0	47871	16.25	17.5
chr21	46895174	0	1	0	1	0	-0.0795	0	47872	13.75	21.25
chr21	46895183	0	1	0	1	0	-0.1945	0	47873	16.25	17.5
chr21	46895184	0	1	0	1	0	-0.1012	0	47874	13.75	21.25
chr21	46895226	0	1	0	1	0	-0.2229	0	47875	16.25	17.5
chr21	46895227	0	0.9333	0.0667	0.9333	0	0.4884	0	47876	13.75	21.25
chr21	46895240	0	1	0	1	0	-0.1068	0	47877	16.25	17.5
chr21	46895241	0	1	0	1	0	0.0574	0	47878	13.75	21.25
chr21	46895249	0.0667	0.9333	0	0.9333	0	-0.2567	0	47879	23.25	34.25
chr21	46895330	0	0.9333	0.0667	0.9333	0	-0.1337	0	47880	27.5	24
chr21	46895336	0	1	0	1	0	0.1859	0	47881	17.75	8.75
chr21	46895395	0	1	0	1	0	0	0	47882	17.75	8.75
chr21	46896018	0	0.6667	0.3333	0.6667	0	0.3563	0	47883	20	18.25
chr21	46896019	0	1	0	1	0	0	0	47884	17.25	20.5
chr21	46896037	0	0.8667	0.1333	0.8667	0	0.2411	0	47885	20	18.25
chr21	46896038	0	0.9667	0.0333	0.9667	0	0.2221	0	47886	17.25	20.5
chr21	46896044	0	1	0	1	0	0.0019	0	47887	20	18.25
chr21	46896045	0.0333	0.9667	0	0.9667	0	-0.236	0	47888	17.25	20.5
chr21	46896046	0	1	0	1	0	-0.1437	0	47889	20	18.25
chr21	46896047	0.4	0.6	0	0.6	0	-0.4209	0	47890	17.25	20.5
chr21	46896067	0.0333	0.9667	0	0.9667	0	0.0447	0	47891	24.25	28.5
chr21	46896068	0.1	0.9	0	0.9	0	-0.2216	0	47892	17.25	20.5
chr21	46897246	0	1	0	1	0	0	0	47893	7.75	10.5
chr21	46897252	0	1	0	1	0	0.0625	0	47894	7.75	10.5
chr21	46897264	0	1	0	1	0	-0.0582	0	47895	7.75	10.5
chr21	46897285	0	1	0	1	0	-0.2064	0	47896	23.75	27.5
chr21	46897286	0.0333	0.9	0.0667	0.9	0	0.1668	0	47897	19	27.5
chr21	46897292	0	1	0	1	0	0.0364	0	47898	13	17.75
chr21	46897293	0	1	0	1	0	0.175	0	47899	11.25	17
chr21	46897298	0	1	0	1	0	-0.026	0	47900	13	17.75
chr21	46897299	0.0333	0.9667	0	0.9667	0	-0.1906	0	47901	11.25	17
chr21	46897358	0.5333	0.4667	0	0.5333	-1	-0.434	-1	47902	13	17.75
chr21	46897359	0	1	0	1	0	0.0208	0	47903	11.25	17
chr21	46897365	0	1	0	1	0	0.2627	0	47904	13	17.75
chr21	46897366	0	1	0	1	0	0.0147	0	47905	11.25	17
chr21	46897375	0	1	0	1	0	0	0	47906	13	17.25
chr21	46897376	0.0333	0.9667	0	0.9667	0	-0.0703	0	47907	11.25	17
chr21	46897755	0.1333	0.8667	0	0.8667	0	-0.3997	0	47908	28	33.5
chr21	46897756	0	0.9667	0.0333	0.9667	0	0.1033	0	47909	31	41.25
chr21	46897764	0	1	0	1	0	0.0545	0	47910	12.25	11.75
chr21	46897765	0	1	0	1	0	0.0094	0	47911	13	15.75
chr21	46897800	0	1	0	1	0	-0.1152	0	47912	12.25	11.75
chr21	46897801	0	1	0	1	0	-0.0404	0	47913	13	15.75
chr21	46897816	0	1	0	1	0	0	0	47914	12.25	11.75
chr21	46897817	0	1	0	1	0	0.2173	0	47915	13	15.75
chr21	46898195	0	1	0	1	0	0.0313	0	47916	4.5	11.25
chr21	46898243	0	1	0	1	0	-0.3021	0	47917	4.5	11.25
chr21	46898249	0	1	0	1	0	0	0	47918	4.5	11.25
chr21	46899686	0	0.9333	0.0667	0.9333	0	0.4378	0	47919	1.75	31.75
chr21	46899721	0	0.9	0.1	0.9	0	0.3204	0	47920	1.75	31.75
chr21	46899725	0	0.9	0.1	0.9	0	0.375	0	47921	1.75	31.75
chr21	46899765	0	1	0	1	0	0.0084	0	47922	1.75	31.75
chr21	46900668	0	1	0	1	0	0	0	47923	10.75	11.75
chr21	46900671	0	1	0	1	0	0.0251	0	47924	10.75	11.75
chr21	46900681	0	1	0	1	0	0.211	0	47925	10.75	11.75
chr21	46900701	0	0.9	0.1	0.9	0	0.186	0	47926	10.75	11.75
chr21	46900704	0.1333	0.8667	0	0.8667	0	-0.2553	0	47927	10.75	11.75
chr21	46900716	0	1	0	1	0	-0.0045	0	47928	10.75	11.75
chr21	46900719	0	1	0	1	0	0.1776	0	47929	10.75	11.75
chr21	46901954	0	1	0	1	0	-0.2219	0	47930	4.5	16.5
chr21	46901996	0	1	0	1	0	0.1927	0	47931	4.5	16.5
chr21	46902891	0	1	0	1	0	0	0	47932	6	9
chr21	46902897	0	1	0	1	0	-0.0071	0	47933	6	9.25
chr21	46902899	0	1	0	1	0	-0.4886	0	47934	6	9.25
chr21	46902924	0	1	0	1	0	0.1566	0	47935	6	9.25
chr21	46902935	0	1	0	1	0	0.1561	0	47936	6	9.25
chr21	46902965	0.0333	0.8333	0.1333	0.8333	0	0.2695	0	47937	6	9.25
chr21	46902968	0	1	0	1	0	0.0279	0	47938	6	9.25
chr21	46902983	0	1	0	1	0	0.0449	0	47939	6	9.25
chr21	46903465	0.1	0.9	0	0.9	0	-0.3252	0	47940	8.5	13
chr21	46903483	0	1	0	1	0	-0.0157	0	47941	8.5	13
chr21	46903495	0	1	0	1	0	-0.0233	0	47942	8.5	13
chr21	46903510	0	1	0	1	0	-0.1975	0	47943	8.5	13
chr21	46903516	0	1	0	1	0	0	0	47944	8.5	13
chr21	46905986	0	1	0	1	0	0.387	0	47945	29	8.25
chr21	46906030	0	0.9667	0.0333	0.9667	0	0.2792	0	47946	29	8.25
chr21	46906052	0	1	0	1	0	-0.202	0	47947	43	21.75
chr21	46906058	0	0.9667	0.0333	0.9667	0	-0.269	0	47948	14	13.5
chr21	46906071	0	1	0	1	0	-0.0236	0	47949	14	13.5
chr21	46906078	0	1	0	1	0	0.0852	0	47950	14	13.5
chr21	46906095	0	0.8667	0.1333	0.8667	0	0.6094	0	47951	14	13.5
chr21	46906180	0.0667	0.9333	0	0.9333	0	-0.0324	0	47952	28.75	38.5
chr21	46906249	0	1	0	1	0	0.1039	0	47953	25	38
chr21	46906311	0	1	0	1	0	-0.0252	0	47954	15.5	9.25
chr21	46906319	0.0667	0.8333	0.1	0.8333	0	0.2223	0	47955	28	31.5
chr21	46906380	0	0.8	0.2	0.8	0	0.2143	0	47956	12.5	22.25
chr21	46906388	0.1	0.8	0.1	0.8	0	0.0164	0	47957	26	36.75
chr21	46906457	0.0333	0.7667	0.2	0.7667	0	0.0573	0	47958	13.5	14.5
chr21	46906793	0	1	0	1	0	0	0	47959	4.25	15
chr21	46906809	0	1	0	1	0	-0.125	0	47960	4.25	15
chr21	46906820	0.0333	0.9667	0	0.9667	0	0.0961	0	47961	4.25	15
chr21	46906837	0	0.8333	0.1667	0.8333	0	0.2085	0	47962	22.25	39
chr21	46906838	0	1	0	1	0	0.0816	0	47963	4.25	15
chr21	46906897	0	1	0	1	0	0.0902	0	47964	16	23
chr21	46906898	0	0.9333	0.0667	0.9333	0	0.1064	0	47965	17.25	19.5
chr21	46906915	0.0333	0.9667	0	0.9667	0	-0.1152	0	47966	16	23
chr21	46906916	0	0.9667	0.0333	0.9667	0	0.4182	0	47967	17.25	19.5
chr21	46906942	0.0333	0.9667	0	0.9667	0	0.0043	0	47968	17.25	19.5
chr21	46907234	0	0.8333	0.1667	0.8333	0	0.5268	0	47969	16	7
chr21	46907237	0	1	0	1	0	0.2335	0	47970	16	7
chr21	46907253	0	0.9	0.1	0.9	0	0.49	0	47971	16	7
chr21	46907284	0	0.6667	0.3333	0.6667	0	0.3676	0	47972	14.5	6.5
chr21	46907339	0.0333	0.4	0.5667	0.5667	1	0.2381	0	47973	16	7
chr21	46907346	0.2	0.8	0	0.8	0	-0.2238	0	47974	16	7
chr21	46907378	0	1	0	1	0	0.1046	0	47975	17	32.25
chr21	46907379	0	0.6667	0.3333	0.6667	0	0.3656	0	47976	31.75	48
chr21	46907403	0	1	0	1	0	0.0705	0	47977	17	32.25
chr21	46907404	0.3	0.7	0	0.7	0	-0.2924	0	47978	15.75	41
chr21	46907408	0.0333	0.9667	0	0.9667	0	0.2235	0	47979	17	32.25
chr21	46907409	0.1333	0.8667	0	0.8667	0	-0.2681	0	47980	15.75	41
chr21	46907442	0	1	0	1	0	-0.3694	0	47981	17	32.25
chr21	46907443	0	1	0	1	0	0.1107	0	47982	15.75	41
chr21	46907448	0.0667	0.9	0.0333	0.9	0	0.1219	0	47983	40	43.25
chr21	46907449	0.0667	0.9	0.0333	0.9	0	0.0559	0	47984	29	47.5
chr21	46907505	0	1	0	1	0	0	0	47985	23	11
chr21	46909230	0	0.9667	0.0333	0.9667	0	0.3786	0	47986	6.25	29.5
chr21	46909271	0	1	0	1	0	0.3444	0	47987	6.25	29.5
chr21	46909292	0	1	0	1	0	-0.0468	0	47988	6.25	29.5
chr21	46909331	0	1	0	1	0	-0.277	0	47989	9.75	10.75
chr21	46909332	0.5	0.5	0	0.5	-1	-0.4112	-1	47990	17.25	41.5
chr21	46909340	0	1	0	1	0	-0.0607	0	47991	9.75	10.75
chr21	46909378	0	1	0	1	0	0.0544	0	47992	9.75	10.75
chr21	46909411	0	1	0	1	0	0.0511	0	47993	9.75	10.75
chr21	46909425	0	1	0	1	0	0	0	47994	8.5	10.25
chr21	46909450	0	1	0	1	0	0.0117	0	47995	10.75	26
chr21	46909451	0	1	0	1	0	0	0	47996	8	24.75
chr21	46909462	0	0.9667	0.0333	0.9667	0	0.1986	0	47997	10.75	26
chr21	46909463	0	1	0	1	0	-0.2347	0	47998	8	24.75
chr21	46909493	0.0333	0.9333	0.0333	0.9333	0	-0.0046	0	47999	22.75	44
chr21	46909494	0	0.9333	0.0667	0.9333	0	0.4387	0	48000	8	24.75
chr21	46910115	0	0.1	0.9	0.9	1	0.3566	1	48001	23.5	9.5
chr21	46910124	0	0.3333	0.6667	0.6667	1	0.5576	1	48002	23.5	9.5
chr21	46910125	0.0333	0.8667	0.1	0.8667	0	0.2736	0	48003	24.75	9.5
chr21	46910148	0	1	0	1	0	0.0261	0	48004	23.5	9.5
chr21	46910149	0	1	0	1	0	-0.394	0	48005	24.75	9.5
chr21	46910166	0	0.9667	0.0333	0.9667	0	0.0109	0	48006	23.5	9.5
chr21	46910167	0	1	0	1	0	-0.1682	0	48007	24.75	9.5
chr21	46910216	0	0.8	0.2	0.8	0	0.3345	0	48008	24.75	9.5
chr21	46910224	0.1333	0.8667	0	0.8667	0	-0.4143	0	48009	23.25	3
chr21	46910297	0	1	0	1	0	0.0773	0	48010	23.25	3
chr21	46910298	0	1	0	1	0	-0.2082	0	48011	23	4.5
chr21	46910338	0	1	0	1	0	-0.192	0	48012	23.25	3
chr21	46910339	0.0333	0.9667	0	0.9667	0	-0.3488	0	48013	23	4.5
chr21	46910354	0.0667	0.9	0.0333	0.9	0	-0.152	0	48014	34.25	12.25
chr21	46910439	0.3333	0.6667	0	0.6667	0	-0.4582	0	48015	10.5	17.25
chr21	46910455	0	1	0	1	0	0.1057	0	48016	10.5	17.25
chr21	46910475	0	0.9667	0.0333	0.9667	0	0.1845	0	48017	10.5	17.25
chr21	46910503	0	1	0	1	0	-0.2269	0	48018	10.5	17.25
chr21	46910515	0	1	0	1	0	-0.2201	0	48019	17	30.5
chr21	46910516	0	1	0	1	0	0.2024	0	48020	14.75	28.5
chr21	46910573	0.0667	0.8333	0.1	0.8333	0	0.1602	0	48021	17.5	19
chr21	46910574	0.0667	0.8333	0.1	0.8333	0	0.0483	0	48022	15	22.75
chr21	46910578	0	1	0	1	0	0.1336	0	48023	11	5.75
chr21	46910579	0	1	0	1	0	0.1477	0	48024	9.5	7.75
chr21	46910602	0	1	0	1	0	-0.0333	0	48025	11	5.75
chr21	46910603	0	1	0	1	0	-0.1648	0	48026	9.5	7.75
chr21	46910643	0.0333	0.9667	0	0.9667	0	0.0897	0	48027	15.5	11.25
chr21	46910644	0	1	0	1	0	0.3182	0	48028	9.5	7.75
chr21	46911023	0	1	0	1	0	-0.218	0	48029	17.25	6.25
chr21	46911024	0	1	0	1	0	0	0	48030	17.25	6.25
chr21	46911027	0	0.9667	0.0333	0.9667	0	-0.02	0	48031	17.25	6.25
chr21	46911028	0	1	0	1	0	0.0862	0	48032	17.25	6.75
chr21	46911042	0	1	0	1	0	-0.0598	0	48033	17.25	6.25
chr21	46911043	0	1	0	1	0	-0.1895	0	48034	17.25	6.75
chr21	46911098	0	1	0	1	0	0.1857	0	48035	17.25	6.25
chr21	46911099	0	0.7667	0.2333	0.7667	0	0.4546	0	48036	17.25	6.75
chr21	46911115	0.0667	0.8667	0.0667	0.8667	0	-0.1368	0	48037	28.75	17
chr21	46911116	0	0.9667	0.0333	0.9667	0	0.1884	0	48038	30	19.75
chr21	46911120	0	1	0	1	0	-0.1458	0	48039	12.75	13
chr21	46911122	0	0.7667	0.2333	0.7667	0	0.1319	0	48040	12.75	13
chr21	46911157	0.3667	0.6333	0	0.6333	0	-0.3003	0	48041	12.75	13
chr21	46911163	0	1	0	1	0	-0.0339	0	48042	12.75	13
